"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -2.144815158171492 520.3246583357627 521.1552124023438 9627957.070121732
2 -0.3556661603503716 572.3571039090857 573.1295776367188 9633755.416784465
3 -0.2357222129234534 629.5928138727661 630.3858032226563 9639527.511804163
4 -0.4452601140676234 692.5521117362688 693.3677368164063 9645965.982978759
5 -0.6593096582225615 727.2212314480071 762.6478271484375 9651788.149590867
6 13234.77913650708 732.7127581347861 838.8558349609375 9656448.159441663
7 13937.76734971017 743.2795687359724 922.6842651367188 9658716.621909499
8 15759.02812600642 742.6744055845211 1014.894714355469 9660677.491938574
9 16694.19298577217 742.3987816355483 1047.587646484375 9662168.779868022
10 17521.22773874679 740.4250497404332 1065.552124023438 9663786.806508372
11 18274.45812733539 737.6985918599812 1074.142578125 9665220.349628398
12 19039.3596777734 733.8212741148432 1077.008422851563 9668146.986356998
13 19641.55601029046 730.6095270059749 1077.699829101563 9668667.212262964
14 20143.5344758776 727.0695835444606 1076.470458984375 9669221.246076586
15 20563.74493477305 723.303841021514 1073.814575195313 9669754.989883427
16 20952.20262797183 719.1599955062035 1070.231811523438 9670274.257527558
17 21260.06800889261 716.0127803684542 1067.296630859375 9670793.779984934
18 21544.04844261962 713.5322198662953 1064.565307617188 9671196.865018526
19 21692.14518240261 711.6782733051776 1062.271240234375 9671611.025149334
20 21780.68759714506 710.2280581687565 1060.34765625 9672067.604348181
21 21878.46553114315 708.7967540773404 1058.426147460938 9672479.260055339
22 21919.20972121344 707.9207013130959 1057.259765625 9672788.336783413
23 22034.40797790968 706.8688626971219 1055.79736328125 9673102.004234558
24 22096.23316825173 705.9670798488 1054.594970703125 9673958.791623404
25 22222.35608140386 704.6417920938787 1053.043823242188 9676148.042561149
26 22344.82908965055 703.5194274522869 1051.753540039063 9676280.083720347
27 22473.38392762648 702.6970406283807 1050.731323242188 9676299.446410535
28 22588.22301413165 701.8086936874635 1049.72412109375 9676413.816515429
29 22703.50964631542 700.9255096905988 1048.609619140625 9676467.458262902
30 22744.3049446107 700.3516583289244 1047.845581054688 9676494.565115718
31 22792.43146431468 699.8006870696355 1047.07373046875 9676527.126908017
32 22805.222682644 699.4283278454183 1046.48486328125 9676564.753005918
33 22792.29228339422 699.2942911728476 1046.140258789063 9676597.406414755
34 22785.72525256275 699.1235709217483 1045.875854492188 9676684.84478539
35 22782.83830346721 698.9621040205244 1045.627319335938 9676694.559499083
36 22758.48434957902 698.9232835576063 1045.470581054688 9676718.735454459
37 22728.43706117378 698.9686363497003 1045.409790039063 9676755.942801191
