"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -0.4346624370037027 741.2080281618609 741.6868896484375 9820223.686439812
2 -0.1003889106457607 815.3288024067377 815.7774658203125 9823246.901391933
3 -0.06297778596720489 863.3467411268052 897.3255615234375 9828604.924826635
4 4544.905963462567 856.260376874709 987.0280151367188 9833748.511252835
5 5345.160526539721 852.4271614608206 1003.056579589844 9838189.567646248
6 5874.922760835497 850.6122509943585 1013.579467773438 9839407.351938441
7 6365.395410504463 847.478607531363 1018.820434570313 9841194.523748847
8 6786.682170447147 844.3043114250929 1021.068725585938 9842407.748561699
9 7077.343384993417 841.3602360994574 1021.485290527344 9844538.452077195
10 7198.126768061169 839.5725240718954 1021.8212890625 9845212.990981238
11 7282.153325232769 837.6415340928804 1021.324340820313 9845965.036170747
12 7351.623926740505 835.9823657399611 1020.593994140625 9846431.13276084
13 7422.424383803705 834.1552952747684 1019.357482910156 9847477.968501735
14 7493.411457470337 831.992539517371 1017.535827636719 9847920.739852441
15 7543.562710203008 829.8846315837889 1015.601379394531 9848301.793874236
16 7594.170527256445 828.1260206277343 1014.002868652344 9848639.494096229
17 7660.602798356176 826.3853382560187 1012.224243164063 9848972.830117717
18 7697.323728100074 825.0309989126375 1010.785827636719 9849256.266955102
19 7725.487506149158 823.8536915031104 1009.45263671875 9849582.458606163
20 7740.536935084474 822.8881005926994 1008.3017578125 9849862.500250097
21 7751.751285945796 822.0507234461023 1007.285583496094 9850077.078413855
22 7762.985738734908 821.2778912167948 1006.35888671875 9850290.605406709
23 7779.971307587805 820.4114840372787 1005.374328613281 9851116.372012677
24 7794.769324533612 819.7511989239478 1004.584167480469 9851347.213425551
25 7809.526356093812 819.157216987816 1003.869812011719 9851540.03212543
26 7823.229269729711 818.5603680871653 1003.135314941406 9851658.308010163
27 7828.878507470275 818.1107848276264 1002.599182128906 9851867.641687481
