"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 0.3959168899968277 331.1561937229275 331.715087890625 9619278.395943616
2 0.22980888249905 364.2718039272386 364.7873840332031 9628855.164134612
3 0.6519001341984555 400.6989894977814 401.2237854003906 9637249.116392586
4 3.871147654493333 440.7689082056447 441.3038635253906 9641142.944363907
5 21.31129193121551 480.2422526673819 485.3920593261719 9646712.612291506
6 967610.4189477133 476.3792077813793 533.8892211914063 9661942.636435745
7 -2347060.516300441 476.0289385817925 587.2362060546875 9664038.364914866
8 20965.03786047655 472.4987396131717 645.91796875 9666329.274183
9 -597161.5153920595 469.600062515617 663.3862915039063 9667190.342357116
10 25262.15533160497 464.9034315302775 671.9480590820313 9668284.17142784
11 -771685.6693063789 460.5599362649941 674.8261108398438 9669264.419050219
12 -1316389.473386464 457.8107881272794 675.2478637695313 9670222.11981364
13 -417787.5891655266 455.198326064509 674.5650024414063 9671348.37280019
14 -316805.0686373935 452.9585471140789 673.5200805664063 9671879.102890072
15 -261762.7933638402 450.8178306363376 672.125 9672970.936932884
16 -223247.9874186605 448.8804159063381 670.510498046875 9673345.904054422
17 -202728.6848374682 447.4929827664362 669.1983642578125 9673740.848494196
18 -192687.2567477998 446.7055384267484 668.3719482421875 9674089.599890001
19 -184253.5260864301 446.0524625302567 667.6456298828125 9674650.707590517
20 -172722.4573533049 444.9534072246817 666.5443115234375 9676719.735773636
21 -165468.2125233322 444.1261577687154 665.620849609375 9677293.53099766
22 -163904.5674789291 443.9449396703486 665.1915893554688 9677443.626144024
23 -157395.4861355117 443.217065870066 664.4739379882813 9677485.525723163
24 -153045.3596834116 442.5671069406947 663.8021240234375 9677521.443885477
25 -149602.6829738087 442.0308193039083 663.1924438476563 9677563.682267822
26 -147622.2756511972 441.7053286460911 662.7182006835938 9677618.474043213
27 -145790.3086496503 441.4310670814307 662.3239135742188 9677711.595150551
28 -142878.1161612688 441.0100532096285 661.8190307617188 9677800.088912781
29 -141494.7237249213 440.8025140633411 661.5096435546875 9677899.966200545
30 -140277.0365900985 440.6217844297318 661.2411499023438 9678036.828047689
31 -139531.2880374701 440.5281902882863 661.0313110351563 9678129.240297036
32 -139837.4098140969 440.6013474958097 660.9728393554688 9678186.950729247
33 -140170.2465131556 440.7153006164757 660.9944458007813 9678223.405136833
34 -140025.6673995687 440.7787083265512 661.0314331054688 9678244.577455891
35 -140195.1284321106 440.8532835030439 661.080322265625 9678271.483927555
36 -141104.3353366178 440.9983196050161 661.210693359375 9678298.592897959
37 -141701.2756548198 441.0743608107085 661.2920532226563 9678392.740049463
38 -141735.1594861647 441.0913640283018 661.3389282226563 9678408.952324048
39 -141944.792128682 441.1259386316084 661.3934326171875 9678419.904824102
40 -141707.6404742801 441.0799989420006 661.3829345703125 9678493.930867065
41 -141582.9405881466 441.0438311403794 661.3483276367188 9678530.086562559
42 -142048.4277734535 441.1115763183348 661.379150390625 9678597.728736568
43 -142745.7179555421 441.2424152659771 661.4884033203125 9678624.233780447
44 -143396.3800688143 441.3705252711048 661.6223754882813 9678677.812588392
45 -144508.0938999016 441.5533740142303 661.8004150390625 9678706.593183884
46 -145238.202064671 441.6792806831617 661.9299926757813 9678730.980279094
47 -145400.811036613 441.7196472521771 661.9961547851563 9678763.063659575
48 -146664.0098538598 441.9132524580368 662.1857299804688 9678796.859315701
49 -147973.8195970421 442.1190312286395 662.3762817382813 9678815.297475312
50 -149143.5176326201 442.3274383222252 662.5905151367188 9678832.80070873
51 -150465.3996675054 442.5520265430372 662.8292846679688 9678854.383015288
52 -151995.5066601968 442.7806239217572 663.07763671875 9678875.979513329
53 -153373.7755820401 442.9712330524982 663.3082275390625 9678889.76654431
54 -154924.6312521651 443.1698976901876 663.5303955078125 9678916.592835797
55 -156010.8007670998 443.3192085449096 663.734130859375 9678967.338764058
56 -156651.9721640166 443.3885301545046 663.8464965820313 9679050.637405254
57 -157439.6873525681 443.4886493135982 663.9749755859375 9679153.425470745
58 -158127.8420190125 443.5714606193588 664.0891723632813 9679187.683169514
59 -158833.7711621833 443.648456996577 664.1829833984375 9679193.240325065
60 -159943.8781678806 443.7873167095207 664.3113403320313 9679199.831705634
61 -160642.8051060271 443.9080422106862 664.4449462890625 9679203.675597718
62 -161456.3114625881 444.018922744519 664.5742797851563 9679226.871482054
63 -162584.7736068199 444.1436209766902 664.7193603515625 9679251.126213538
64 -163528.0537642599 444.2379600478751 664.83154296875 9679354.736813754
65 -164059.0201911773 444.3014198485386 664.9249877929688 9679356.627789477
66 -164282.5262661029 444.3431642211474 664.9868774414063 9679349.009836102
67 -164857.6351019702 444.4359766828709 665.0880737304688 9679349.744252821
68 -165782.7048062769 444.5481438100802 665.1947021484375 9679382.760539614
69 -166988.9223639412 444.6845885439171 665.3389892578125 9679404.543498337
70 -167920.9685068414 444.7890225381949 665.4610595703125 9679442.363615297
71 -168838.2363618818 444.8965349436899 665.5907592773438 9679454.002704632
72 -169119.2304383914 444.9527051651926 665.670654296875 9679449.322792999
73 -169910.5495812632 445.0665589021696 665.787353515625 9679445.950457232
74 -171131.4296956053 445.2115054607319 665.9213256835938 9679451.305428592
75 -172284.6898995067 445.3323183755468 666.0509643554688 9679480.334896369
76 -173151.351518078 445.4201078432673 666.1630859375 9679501.924783478
77 -173748.1097188137 445.4893677436089 666.2645263671875 9679516.631502451
78 -173692.5200008493 445.500860749913 666.3033447265625 9679523.493386913
79 -173890.4371200151 445.5432581063568 666.3474731445313 9679527.597562915
80 -175011.4780344176 445.6708544178292 666.4525756835938 9679538.388974078
81 -176184.3508001654 445.7986902286281 666.5813598632813 9679558.265842685
82 -177095.6579652283 445.8879360871181 666.686279296875 9679580.326644771
83 -177707.5306240913 445.9549439179995 666.7796020507813 9679629.877835505
84 -177955.4684381873 445.997011230698 666.8499755859375 9679643.683914393
85 -178085.4816720748 446.0305395266013 666.8956909179688 9679651.960490774
86 -179045.9844451147 446.1354409383438 666.9844360351563 9679656.088553967
87 -180275.6072416817 446.2638665963826 667.1043701171875 9679664.785508228
88 -181299.1236817384 446.3609995464513 667.2095336914063 9679682.538723778
89 -182139.1865025858 446.4438804753427 667.3179321289063 9679695.749646731
90 -182553.5781175201 446.4935152386786 667.3978271484375 9679710.590518391
91 -182669.601197209 446.519538281478 667.446533203125 9679715.67820829
92 -183146.2542356576 446.573116140387 667.4978637695313 9679755.933940213
93 -184235.6417931387 446.6794556310957 667.594970703125 9679760.719568277
94 -185284.8229296856 446.7760243875304 667.69482421875 9679770.990417602
95 -186019.1207046812 446.8431539016003 667.77587890625 9679780.461755035
96 -186439.2406127442 446.8898758279092 667.8453979492188 9679792.876384022
97 -186580.1754149129 446.9151639499238 667.894287109375 9679798.067225233
