"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 1.384941027590287 411.0514339108002 411.6723327636719 9674544.287133235
2 1.623570079963062 452.1565616928671 452.7314147949219 9684128.697640862
3 -2.347830755819217 497.3722218870952 497.9595642089844 9693243.149831109
4 -2.398662214264653 547.041351370084 547.7106323242188 9705744.703441678
5 2428.054561654828 552.9130705753842 602.4368896484375 9715009.863148794
6 32745.68427035707 556.8754076184107 662.6359252929688 9717074.82992108
7 35401.53183916729 558.8149354907526 728.8548583984375 9720394.121962955
8 38709.51522449103 558.9573249204896 764.0411987304688 9722138.92519193
9 43003.3544714619 556.6034538799086 781.6610107421875 9723673.888412965
10 47549.68971414796 553.2628411034437 789.2947387695313 9724627.407858247
11 52181.94281681273 549.4327893641424 791.977783203125 9725821.760708397
12 55439.8990919296 546.8003844226761 792.2037963867188 9726781.796614174
13 58216.37131287504 544.3207144239282 791.5155029296875 9727950.573905306
14 60607.49698539582 541.9412841784153 790.27392578125 9729283.632079346
15 63035.1023028125 539.5225588369287 788.4625244140625 9730306.492172446
16 64992.66414628262 537.5384882422456 786.8861694335938 9730912.290153503
17 66606.26433953723 536.0407221610398 785.4402465820313 9731510.481572449
18 67670.21750304621 535.0148775735353 784.2911987304688 9732340.640841296
19 68505.1005261557 534.1484573401459 783.2594604492188 9732844.60383353
20 69385.89345270408 533.3119647477561 782.3380737304688 9733525.689555539
21 70538.73279690291 532.405460104721 781.3212890625 9734184.736862252
22 71481.470598826 531.7132656081427 780.38916015625 9734648.520744434
23 72244.1865081147 531.1683346927292 779.70361328125 9734943.847845668
24 73368.13548450402 530.4718401918357 778.9459838867188 9735251.211826762
25 74635.21083643188 529.6860590364267 777.9986572265625 9735589.198130984
26 75570.31087886378 529.0410393031588 777.1334228515625 9735919.558302794
27 76216.64681312717 528.5885205293556 776.5289916992188 9736272.357119443
28 76920.1419438828 528.1413230584516 776.0240478515625 9736545.242048714
29 77594.10169586141 527.7291054726657 775.4880981445313 9736743.123663148
30 77863.17252263882 527.5303808103949 775.1793823242188 9737047.070501721
31 78257.72123300773 527.264495176942 774.843994140625 9737371.193033781
32 78450.93648641171 527.0904078972395 774.5639038085938 9737636.304182939
33 78180.6150828719 527.1717663734275 774.474853515625 9737761.987165278
34 78009.09682932922 527.1529604979505 774.4190063476563 9738060.186715212
