"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -0.261692010689876 631.6161764583477 632.4016723632813 9938044.47081759
2 -0.05524994126332829 694.7777844006574 695.5113525390625 9940499.967394384
3 -0.02915832679134466 764.2555613415377 765.0116577148438 9942559.310001155
4 -0.05352381167011062 840.6811206963304 841.4617919921875 9944263.685551941
5 -0.07546002181775738 892.4252718511476 925.5565795898438 9945646.401528236
6 7559.813779067457 894.821372053377 1018.060119628906 9947489.71759093
7 8094.873971408503 898.2481575336061 1119.812622070313 9948277.243034707
8 8769.60780118706 901.1766070595856 1180.1162109375 9948837.215587722
9 9214.081426819459 903.0427723524251 1204.063720703125 9949347.406638753
10 9421.223578919666 904.8637176150362 1218.1298828125 9950017.366074206
11 9542.952401164448 906.1032107876028 1227.088256835938 9950690.127978576
12 9649.956942059107 907.6466765211654 1233.663208007813 9950987.536266534
13 9787.957415666584 908.0807675158491 1237.701171875 9951240.373342911
14 9943.083101395758 907.3086305207977 1239.436279296875 9951527.040926101
15 10094.22908038225 905.8644487497343 1239.749633789063 9951662.334491227
16 10225.03498924066 904.1274314972309 1239.176635742188 9951815.460740276
17 10330.36051094275 902.4402939433728 1238.201416015625 9951944.92999607
18 10436.05620930754 900.0020599056784 1236.17431640625 9952570.94429647
19 10531.07648148094 897.5502873535557 1233.921630859375 9953106.804367531
20 10621.3708294192 895.5613282431692 1231.901611328125 9953127.665425999
21 10701.34842413836 893.6729114680239 1229.866333007813 9953150.261097714
22 10765.90275381127 891.8313142418676 1227.822875976563 9953176.181901492
23 10829.83210571159 889.7545752267821 1225.402709960938 9953207.648290265
24 10860.68416516672 888.1835857583714 1223.523803710938 9953240.486023465
25 10895.56336521096 886.8045593966798 1221.835327148438 9953268.555384355
26 10920.6072949951 885.7137522665315 1220.453002929688 9953293.759341985
27 10943.54099382794 884.7169430826301 1219.134521484375 9953318.039948264
28 10953.26993978714 883.9568484500255 1218.091918945313 9953338.900629418
29 10959.38402887209 883.3755898938554 1217.26953125 9953352.423898777
30 10959.06770474979 883.0117516872861 1216.734008789063 9953365.38910553
31 10957.71898927607 882.7536363915873 1216.322998046875 9953376.307478676
32 10952.60105881651 882.566169394573 1216.013916015625 9953389.312848564
33 10947.05960872536 882.4273115328292 1215.787353515625 9953399.642621439
34 10943.37562208277 882.3164614386259 1215.616821289063 9953405.662796751
