"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 0.2575645994519873 331.4464772683736 332.0036315917969 9684652.387089266
2 0.1295443512537178 364.5911184523678 365.1051025390625 9688750.907661017
3 0.2675462753584305 401.050231341647 401.5733947753906 9694135.015486402
4 1.800997766329617 441.1552642423783 441.6885681152344 9700024.876419663
5 -12.97228296001635 484.0538045976031 485.8153991699219 9702449.611817058
6 127030.8422980073 493.3158503394395 534.35498046875 9706969.965329612
7 123655.5649236881 499.9166872551875 587.7487182617188 9708589.721894758
8 109345.9102491579 499.3064441512904 646.4818725585938 9710702.886703035
9 214561.5317379884 498.2593161805483 687.697021484375 9711929.250017529
10 -49310.62772401631 495.8330885760253 701.5349731445313 9712750.105228493
11 213383.2999915394 493.0422799105764 707.4602661132813 9713737.086347442
12 114866.0357754413 489.9304258113694 709.2245483398438 9714868.11882101
13 -3072600.366293052 487.0119857823818 709.06640625 9715646.225040834
14 212137.6027295123 484.0644544210394 707.6543579101563 9716182.810522843
15 184779.6565795651 481.2041602696443 705.7130737304688 9717280.437003607
16 112087.8548387129 479.0528510767122 704.0243530273438 9717704.606826179
17 191575.4183760222 476.806776364466 701.878662109375 9718129.831695972
18 58167.37491511292 475.5360300724284 700.4942016601563 9718595.642454095
19 248896.1043148093 474.4847230425338 699.2880859375 9719156.518427365
20 -1721166.544073242 473.3401678889538 697.985107421875 9719512.283868935
21 -31537.49342422618 472.3005209223443 696.8027954101563 9719772.054559961
22 126637.5004544068 471.3853140366787 695.6829223632813 9720432.860846955
23 431415.50232319 470.2235846891064 694.288818359375 9721194.696858926
24 1817558.850017161 469.1579496961136 693.0363159179688 9721336.834374396
25 765693.6040953313 468.1721364138646 691.859375 9721481.092085447
26 216673.8339848438 467.3504302829048 690.8357543945313 9721593.860185716
27 33479.8528959067 466.6201892133133 689.9608764648438 9721721.774379309
28 165425.2952505235 465.8984636855529 689.10009765625 9722097.258976702
29 -181960.1357608783 465.4659798470912 688.4759521484375 9722164.090296898
30 44825013.70912865 465.1159374815129 687.9707641601563 9722261.967939187
31 1889064.96100463 464.7521095980075 687.4884033203125 9722343.342965465
32 -341528.1488536856 464.5896341704154 687.2133178710938 9722445.551795615
33 26523.53986163019 464.6637907035018 687.1085205078125 9722520.182334222
34 -1100791.297369311 464.6531869806601 687.0577392578125 9722592.950357266
35 329129.828170826 464.5498036160697 686.9361572265625 9722640.192861872
36 24957.39852788347 464.5898742009903 686.916015625 9722694.959435873
37 -122568.3568170652 464.6369820525622 686.9278564453125 9722842.325932277
38 557426.9981002698 464.6086838460194 686.9068603515625 9722891.297673291
39 -1768661.091792275 464.618426711069 686.9054565429688 9722924.584982987
40 -870617.0369897302 464.6208096313869 686.918212890625 9722968.68324443
41 108729.8561848253 464.5033577700436 686.830078125 9723001.192437248
42 -1018957.616766255 464.4691343211763 686.7627563476563 9723034.952518512
43 -548966.0732075768 464.513405012833 686.770751953125 9723062.171206662
44 949875.7102253287 464.5077480459695 686.7619018554688 9723093.27563661
45 -12012.25983627894 464.4982854373274 686.7455444335938 9723201.954358451
46 1638514.458096784 464.5057181043017 686.743408203125 9723222.031843653
47 357205.5274095955 464.4627656128287 686.701416015625 9723237.097153183
48 4457.125175514277 464.5527533726399 686.7542724609375 9723248.034985153
49 606906.3697845481 464.7329774687581 686.9087524414063 9723260.062967056
50 -3278265.398052179 464.8384478125772 687.0120849609375 9723270.688857727
51 161465.3559070946 465.0509474414097 687.2210693359375 9723293.290887522
52 984400.3988329916 465.2187396105606 687.4025268554688 9723307.858577855
53 -588370.8058534787 465.27269226692 687.4923706054688 9723321.208196905
54 -667734.4043472557 465.4175843992202 687.6522216796875 9723332.211726757
55 10575.43091768949 465.5767795489051 687.8248291015625 9723346.661205472
56 -43749.83806166022 465.6960949133095 687.9707641601563 9723388.598566428
57 561680.4925055823 465.8582070533955 688.1434936523438 9723421.541524148
58 565527.1504058439 465.9963289960445 688.3048706054688 9723437.17125524
59 -321714.7409631195 466.0946470468896 688.4358520507813 9723455.72918061
60 374866.6722959716 466.2262042873492 688.5848388671875 9723467.787134837
61 -402457.1295394182 466.3412285709124 688.7129516601563 9723484.391952261
62 -57280.73323790017 466.4708192999934 688.8588256835938 9723505.348113786
63 -564916.6954127146 466.5979185868463 688.9962768554688 9723531.851976946
64 -329641.3481357191 466.6929395139964 689.122314453125 9723555.752772499
65 -23934.32560584047 466.7377049736671 689.19677734375 9723643.439749584
66 1179271.794616626 466.8270177761532 689.2946166992188 9723649.013621178
67 244986.9001233791 466.91226560143 689.3807373046875 9723657.964387914
68 -21517.99101630881 467.016739638701 689.4912719726563 9723669.953109359
69 352381.5985691618 467.1311703715449 689.607177734375 9723685.674095564
70 49574760.06049224 467.2285062582276 689.7261962890625 9723707.470541868
71 -232916.7223734589 467.3004619547892 689.8240356445313 9723722.567233596
72 -2331907.506538 467.3580229030264 689.903564453125 9723725.959699024
73 -1168557.918464746 467.4398519236096 689.990966796875 9723730.840975303
74 103309.7937289158 467.5354138784973 690.0892333984375 9723737.495634677
75 282104.9578295353 467.650443538655 690.2060546875 9723752.722099863
76 35847866.30395332 467.744337616838 690.3177490234375 9723765.909388814
77 92599.7862653138 467.8187058474164 690.411376953125 9723778.369964909
78 -17112732.59593794 467.883115731309 690.4959716796875 9723787.566853115
79 164958.5914801152 467.9567129428892 690.5723876953125 9723792.815634266
80 -11784881.44646918 468.0612544430998 690.6698608398438 9723807.608729962
81 1053453.413000074 468.1809817124783 690.7921142578125 9723822.99770738
82 -144031.1234780616 468.2718414814033 690.90185546875 9723838.892361814
83 -987236.0319204651 468.3351308751851 690.9876098632813 9723888.250560438
84 238431.4852253073 468.3834152110602 691.0604858398438 9723891.247630823
85 -136526.1261638307 468.4257108457113 691.1126708984375 9723891.995953696
86 -220745.150329389 468.5068445612549 691.1920166015625 9723894.259776376
87 203216.3477321784 468.5960618202898 691.2800903320313 9723900.522924937
88 -445270.3671546134 468.6765399089804 691.3704223632813 9723908.006950591
89 -18465.18455014988 468.7384372832591 691.4496459960938 9723917.055928232
90 -325520.385461355 468.7847915866738 691.514404296875 9723923.436732015
91 -291517.3426605355 468.8251039657218 691.5673217773438 9723923.919828791
92 3820675.793662081 468.8923517092994 691.631103515625 9723926.492187608
93 -712287.131441827 468.9844653818383 691.7193603515625 9723931.444967367
94 313026.3975348175 469.0669091052284 691.8074340820313 9723940.180645011
95 90144.15007975325 469.1339752090587 691.8869018554688 9723947.880068962
96 -255862.3482270835 469.1874881449654 691.956787109375 9723957.838901153
97 283667.0196091025 469.2284400228891 692.0158081054688 9723962.180513129
98 367788.2711928003 469.2746056903751 692.0696411132813 9723966.473556135
99 25186.97253527662 469.3429420477299 692.1356811523438 9723971.083062904
100 13444.57714726266 469.4104831176246 692.2045288085938 9723985.944907967
101 240040.8022890566 469.4666187449079 692.2701416015625 9723991.873264201
102 251818.2162082513 469.5111356081321 692.3303833007813 9723998.582275303
103 -1022038.604077567 469.5409821851804 692.37646484375 9724002.614959275
104 450645.9441098582 469.5663822014746 692.4114379882813 9724012.983978719
105 81646.03243188228 469.6083696140229 692.45263671875 9724014.627730602
106 267159.9919640664 469.6601920214462 692.5023193359375 9724017.343747685
107 208565.4094352058 469.7060142783217 692.5516967773438 9724021.862490982
108 516455.196380043 469.7418676138301 692.595947265625 9724025.395246873
109 -545041.8400888767 469.7694977855866 692.6356201171875 9724028.340360658
110 310903.3972018511 469.7910993711389 692.666748046875 9724033.966268936
111 -765123.9661058512 469.8213803372914 692.6990966796875 9724035.546334509
112 -502178.5319550924 469.8619909198295 692.7382202148438 9724044.069901111
113 272751.7311727782 469.9026991955834 692.7791137695313 9724047.517398035
114 87323.32553390409 469.9349491026508 692.8157958984375 9724054.579663562
115 -1443115.352699006 469.9605225154612 692.8491821289063 9724060.021933654
116 94124.05705953982 469.9813963197251 692.8787841796875 9724062.652723547
117 -178243.5471042915 470.0037697503939 692.9055786132813 9724064.493908994
118 1645731.085114356 470.0347461983114 692.9364624023438 9724066.367071455
119 1057721.110411201 470.0680137933304 692.9684448242188 9724068.544938739
120 -550498.4688270685 470.1007618273346 693.0040893554688 9724071.964283854
121 150471.1709000978 470.127823379122 693.0371704101563 9724075.158688206
122 339308.3647491885 470.1467402570628 693.0628051757813 9724077.842886411
123 -116543.6144764931 470.1672561915944 693.0883178710938 9724081.263970027
124 -360467.0254878419 470.1934529408464 693.1168823242188 9724085.650452761
125 -11716244.84770506 470.2198847226916 693.1427001953125 9724093.591943773
126 271655.2152439947 470.2507190888584 693.1757202148438 9724096.961075123
127 53888.2724051441 470.2758495422793 693.2045288085938 9724100.187401908
128 8240853.077698559 470.2973979939142 693.2312622070313 9724102.793184338
129 121272.3003684756 470.3156881227524 693.2537231445313 9724105.843211172
130 -51495.38237666464 470.3373655778839 693.2783813476563 9724108.566635225
131 -156129.4916071605 470.3606156326419 693.3023681640625 9724112.28881965
132 -12311.25859875452 470.3875359722451 693.3306274414063 9724114.839523936
133 984724.5768505589 470.4129639969924 693.3587036132813 9724117.710009856
134 1311302.413640942 470.4346256569834 693.383544921875 9724121.184960155
135 163195.193346977 470.4561240791159 693.4090576171875 9724124.295868974
