"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -0.2652966149407953 741.0030430175881 741.4940795898438 9771924.48022726
2 -0.05817055718511917 815.1033295007572 815.5634155273438 9773891.040970754
3 -0.02899380384907 885.3916591591066 897.0892944335938 9777002.459114866
4 4236.141088511784 876.7468896269469 986.7673950195313 9779885.38517881
5 4785.185399588388 877.5011265385183 1029.093017578125 9782271.377098989
6 5392.986021122601 876.4324244709696 1045.891235351563 9783867.524495881
7 5913.003634193714 873.0635378207901 1051.0439453125 9785994.304430481
8 6353.304276644439 869.8140698909438 1053.314086914063 9787239.835516276
9 6648.406253178511 867.8105766415782 1054.61572265625 9787610.229615372
10 6770.863546391851 866.0794219300293 1055.015380859375 9788225.740317272
11 6814.638043438038 864.8491723130633 1055.132446289063 9788526.557320073
12 6842.571694990831 863.7146832973875 1054.933227539063 9788803.174032528
13 6880.965530436653 862.5246245242665 1054.386962890625 9789073.008743871
14 6936.343911921883 860.7594451655077 1052.991455078125 9789403.25861826
15 6977.907493085429 858.945599665432 1051.408325195313 9789671.235427324
16 7018.961277482973 857.5741842725456 1050.215698242188 9789853.003952501
17 7068.501148462631 856.1891581707633 1048.848510742188 9790085.627520699
18 7100.664566582616 854.9642296947169 1047.575317382813 9790237.415424911
19 7128.328801943418 853.8610105447852 1046.385986328125 9790390.908722805
20 7155.005285748626 852.8455014016707 1045.25732421875 9790560.664901657
21 7175.577012387571 852.030494699854 1044.360595703125 9790725.374591315
22 7198.389568513515 851.204725541774 1043.451904296875 9790818.899017917
23 7220.032240266377 850.3491417247056 1042.512573242188 9791021.071951827
24 7242.40558349187 849.3647828734281 1041.344482421875 9791096.039732208
25 7248.769674896846 848.5827594232067 1040.395751953125 9791160.423749592
26 7256.076233364734 847.9737342111137 1039.639526367188 9791226.750314794
27 7261.885203147649 847.5025581570349 1039.042114257813 9791282.816979403
28 7265.893897056386 847.1283401337051 1038.559936523438 9791378.128770925
29 7266.709087588146 846.8907133769533 1038.250854492188 9791431.090473354
30 7267.964912476645 846.7216497383237 1038.024658203125 9791471.927520299
31 7267.483718399147 846.5836041800347 1037.832763671875 9791541.436667895
32 7265.871133196283 846.4458976723851 1037.649169921875 9791593.160898477
33 7263.825042046188 846.343108998484 1037.51904296875 9791631.258979615
34 7264.008050770664 846.2458258845859 1037.402465820313 9791658.162050292
35 7264.879753959687 846.1491278514519 1037.287109375 9791687.63453196
36 7265.325208533151 846.0738884226901 1037.196044921875 9791728.436205454
37 7265.292717596915 846.0223297645279 1037.125 9791746.04761919
38 7263.954141612051 845.9872639933357 1037.067260742188 9791761.752093354
39 7261.312105787885 845.9715249168162 1037.030639648438 9791776.995828331
40 7258.486161632015 845.9635413621705 1037.006225585938 9791797.353660034
41 7255.981811838727 845.9609186927473 1036.9912109375 9791826.654295649
42 7253.488664666354 845.9720336356611 1036.991088867188 9791833.082028393
43 7251.049166338213 845.98717049955 1036.996337890625 9791856.383681463
44 7248.211416716977 846.0189197205945 1037.017944335938 9791860.454559665
45 7245.041445065835 846.0657586644734 1037.058471679688 9791863.638443384
46 7242.229481728792 846.1168131412163 1037.109619140625 9791866.723649144
47 7240.304714833626 846.1527110633294 1037.148803710938 9791887.512852905
48 7238.446370386059 846.1926408246217 1037.193725585938 9791888.776228292
49 7236.960032183062 846.2260697224889 1037.23095703125 9791889.608639242
50 7235.111481100661 846.2643501102281 1037.272338867188 9791889.630329521
51 7233.10953133648 846.3033462548141 1037.312255859375 9791890.066838991
52 7230.738948300184 846.346155474097 1037.356323242188 9791890.373650765
53 7228.438811797624 846.3895159866474 1037.402099609375 9791890.672196394
54 7226.227258922539 846.4357669843045 1037.453125 9791890.970885498
55 7224.416254633888 846.4779239693346 1037.498901367188 9791891.384297464
56 7222.520784787158 846.5219914701506 1037.546630859375 9791891.616853306
57 7220.68910604754 846.5683441265656 1037.596435546875 9791891.97440023
58 7218.900963077407 846.6159489047122 1037.647705078125 9791892.457232658
59 7217.19522765835 846.6638388709446 1037.699951171875 9791893.684859736
60 7215.601457668116 846.7144964362044 1037.757202148438 9791895.16485237
61 7214.462025897194 846.7578935812196 1037.805786132813 9791896.18333628
62 7213.184169165369 846.8009436778777 1037.853637695313 9791898.21514629
