"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -4.214738239125564 519.566239144172 520.2513427734375 9487828.737977792
2 -0.7517697922715434 571.5228258026395 572.1600341796875 9497832.57433142
3 -0.6011870486536168 628.6751121959842 629.3292236328125 9509386.446355099
4 -1.332361860815221 668.1942553476235 692.21533203125 9521029.817247316
5 14813.24788325813 666.7537005404457 761.39013671875 9530984.390049145
6 15871.11361464311 667.9069248427924 837.4822998046875 9539478.829191189
7 17418.32446573242 667.4635071019534 883.2498168945313 9544485.059925988
8 18898.53966995675 665.5244077052164 908.6143798828125 9549078.572330795
9 20703.08595816635 661.7132782643944 919.5692138671875 9553861.224784561
10 22173.38134147678 657.7369746025233 923.013671875 9556368.638279956
11 23731.60082437276 652.4183714808282 923.3800659179688 9558193.775078679
12 24756.01121295521 648.7739373274682 922.34033203125 9560544.184109325
13 25690.34698137402 644.7372396101739 920.1307983398438 9561972.568712154
14 26312.48212738514 640.8355037312285 916.8059692382813 9563332.977669852
15 26677.6894975937 637.8146548280502 913.9915771484375 9564788.58635189
16 27037.54944720702 635.3715640364355 911.62646484375 9568004.530272666
17 27482.04001253866 633.0231960185885 909.0035400390625 9569572.994746983
18 27636.44277948983 631.6306582020179 907.252197265625 9570623.299711043
19 27795.59997524597 630.5144473484738 905.798828125 9572005.10961334
20 27958.96601384759 629.4931987608041 904.503662109375 9572845.79996099
21 28157.34904956939 628.470414965895 903.2413940429688 9573462.827143829
22 28299.53974449891 627.677613473317 902.1510620117188 9574026.166221654
23 28418.78894490141 626.9280353322129 901.1541748046875 9575608.485629346
24 28603.80373887145 625.9796469917502 899.9754638671875 9576082.735883981
25 28765.92683410678 625.1174072207237 898.8933715820313 9576541.257160073
26 28905.27518664541 624.3849533456535 897.904541015625 9576877.935862903
27 29042.16085850547 623.6372402502844 896.9680786132813 9577898.164026339
28 29128.77982452727 623.1522230613051 896.3844604492188 9578339.667292221
29 29203.70418111873 622.7265487806638 895.7365112304688 9578625.994463636
30 29206.04574436756 622.4338812861199 895.2691040039063 9578858.746343095
31 29239.83805130294 622.1140740380076 894.8313598632813 9579229.270609671
32 29235.74307403211 621.9749455269457 894.5873413085938 9579427.823188253
33 29188.93809193301 622.0391137679386 894.4911499023438 9579799.027477438
34 29134.87730763164 622.0350891417846 894.45166015625 9579947.820275461
35 29119.82000624094 621.954159919766 894.3698120117188 9580110.720733153
36 29103.8281413547 621.9815758126987 894.3197021484375 9580288.130228283
37 29080.44068728014 622.0431136195643 894.3359985351563 9580687.431128422
38 29086.46228286167 621.9742387886669 894.2852172851563 9580880.721098978
39 29100.98102158881 621.9384948068376 894.2531127929688 9581056.566520341
40 29116.15191844529 621.9227561605145 894.2387084960938 9581283.536171818
