"report-file-0"
"Iteration" "cs-temp etc.."
("Iteration" "cs-temp" "max-temp" "cs-htc" "p-in")
49 784.5235190714029 1090.904296875 14196.52630696959 9918036.73030315
50 784.5760218218142 1090.955444335938 14186.37458226411 9918054.078273959
51 784.6530934927333 1091.0263671875 14179.2348660489 9918077.897759914
52 784.7548016408691 1091.126953125 14174.00168070041 9918091.339066558
53 784.8483648536635 1091.227416992188 14171.30466120362 9918099.638149159
54 784.8918440557078 1091.29248046875 14171.02507158919 9918107.157218704
55 784.915404422771 1091.333374023438 14168.3544368726 9918108.935908433
56 784.9904309291696 1091.39404296875 14158.10654504256 9918131.472409315
57 785.1206230475308 1091.513916015625 14143.48409473194 9918138.717662105
58 785.2248190059653 1091.62060546875 14135.79478109159 9918147.250891548
59 785.3433738420388 1091.752075195313 14130.52865166959 9918154.525748612
60 785.4387074244688 1091.87109375 14128.78990223391 9918155.455039393
61 785.4781457988224 1091.942260742188 14129.00224093945 9918159.250123436
62 785.556818764967 1092.022216796875 14123.27767466252 9918159.418198558
63 785.7139112167115 1092.1650390625 14108.84207767747 9918161.917372126
64 785.8641747174756 1092.321166992188 14096.88751976416 9918190.233725036
65 785.9971517823802 1092.4765625 14091.33565242303 9918198.169197213
66 786.0999722585253 1092.607055664063 14090.0341508955 9918202.416872941
67 786.1514396631062 1092.695190429688 14092.13279640056 9918206.671792245
68 786.1919767592951 1092.755493164063 14091.99241152186 9918214.951302769
69 786.3000455406351 1092.85107421875 14082.84306365637 9918226.283131454
70 786.4412243342025 1092.984619140625 14069.78204135383 9918232.776637465
71 786.5634354288212 1093.119140625 14061.75507780553 9918238.394999569
72 786.6742021151134 1093.259643554688 14058.47505625335 9918246.909737436
73 786.7441591480649 1093.3662109375 14059.76650389313 9918258.608596383
74 786.7818358485058 1093.432495117188 14062.0283463796 9918261.728294734
75 786.8494948244065 1093.502075195313 14058.60226977285 9918265.943025617
76 786.978791621576 1093.625854492188 14048.14305690883 9918272.141929187
77 787.0987657074485 1093.751098632813 14039.63971507989 9918295.395055121
78 787.2056594980298 1093.881103515625 14034.92631695495 9918304.889156267
79 787.2741951028939 1093.973510742188 14035.03469775637 9918311.56929988
80 787.3227645379415 1094.05078125 14036.01851841662 9918316.063216545
81 787.3641364756602 1094.104858398438 14036.37169400802 9918319.26316765
82 787.4448064808904 1094.184814453125 14030.8422000396 9918333.733046973
83 787.5487337588876 1094.287353515625 14023.23924905699 9918338.156603537
84 787.6405158860019 1094.389282226563 14017.84286515799 9918342.564838646
85 787.7120254024811 1094.479858398438 14015.70342229678 9918354.760571156
86 787.7601641782713 1094.551025390625 14016.04450649543 9918359.718094351
87 787.7979378151252 1094.605712890625 14016.45949659356 9918363.969732109
88 787.8495392593626 1094.662475585938 14014.34622550474 9918366.190674409
89 787.9238763336779 1094.735229492188 14009.21068317645 9918370.350435894
90 788.0004962738526 1094.814086914063 14003.83440469656 9918374.285718475
91 788.0653255008428 1094.890014648438 14000.37686455657 9918379.321781993
92 788.1115858725534 1094.94970703125 13999.30030813829 9918385.640595628
93 788.146379313779 1094.997680664063 13998.92293806528 9918389.528222941
94 788.1873999883425 1095.048095703125 13997.60893491848 9918392.998044638
95 788.2405123571941 1095.103637695313 13994.78691433232 9918399.822188193
96 788.3037228400876 1095.169189453125 13990.60384931598 9918405.411181221
97 788.3632547225855 1095.234497070313 13987.10483583209 9918412.308803409
98 788.407664719408 1095.287841796875 13985.15851778305 9918415.99288905
99 788.4480774896141 1095.340698242188 13983.85968168374 9918419.747133724
100 788.4798272645077 1095.380493164063 13983.31244333483 9918424.096603053
101 788.5167332715694 1095.421264648438 13981.52586410578 9918428.484773217
102 788.5651389212844 1095.472900390625 13978.59123028743 9918432.310269887
103 788.6148069037513 1095.526733398438 13975.72345532432 9918435.432713363
104 788.6559133633709 1095.572875976563 13973.51635829373 9918439.062518977
105 788.6938615019154 1095.619995117188 13971.65234162521 9918447.602292866
106 788.7262679907452 1095.661010742188 13970.63972778912 9918453.147186071
107 788.7541668043227 1095.69384765625 13969.57900664542 9918459.639001632
108 788.7892733893806 1095.733276367188 13967.6019285321 9918463.057356207
109 788.8257404506288 1095.773193359375 13965.56272363447 9918465.883400625
110 788.8614745294035 1095.813232421875 13963.50330834955 9918469.067742286
111 788.8935579351651 1095.850830078125 13961.80131474424 9918473.259911077
112 788.9213021074123 1095.884643554688 13960.48876573222 9918474.998142315
113 788.9471158425603 1095.915771484375 13959.29193278381 9918476.837424586
114 788.9709484343975 1095.94384765625 13958.08614749418 9918492.604439933
115 788.9978590763584 1095.973876953125 13956.56424312693 9918493.696010577
116 789.0250995399434 1096.004028320313 13954.9873177519 9918495.024856081
117 789.0513191776547 1096.033813476563 13953.49073243169 9918495.96455734
118 789.0756858894085 1096.062133789063 13952.17724554571 9918497.044725254
119 789.1021376904787 1096.093872070313 13950.83503790689 9918498.042797765
120 789.1230696182157 1096.1181640625 13949.93225128934 9918499.056634059
121 789.1481758899714 1096.147094726563 13948.49443194253 9918501.084135575
122 789.1726069337507 1096.174926757813 13947.2435735738 9918502.365906104
123 789.1928855909592 1096.197387695313 13946.08611229584 9918503.975809539
124 789.2131632976427 1096.219970703125 13944.72587278104 9918505.183894932
125 789.2357857121293 1096.246215820313 13943.35331672521 9918507.306537593
126 789.256561306407 1096.2705078125 13942.29703886783 9918508.46346044
127 789.2763797306714 1096.293334960938 13941.22999923457 9918509.416659374
128 789.295622018554 1096.3154296875 13940.14157845914 9918510.425058074
129 789.3144919605712 1096.336791992188 13939.03085303898 9918511.59387916
130 789.3302293793784 1096.354125976563 13938.04266746626 9918512.643919857
131 789.3486193923544 1096.375122070313 13936.8043161182 9918514.699248964
132 789.3658951390122 1096.394897460938 13935.81846630896 9918515.807942821
133 789.3822821392158 1096.413818359375 13934.86390007935 9918516.746510576
134 789.3981119027878 1096.431884765625 13933.93012240752 9918517.943121782
135 789.4136879737026 1096.449584960938 13932.99935974628 9918519.056423899
136 789.428816321971 1096.466674804688 13932.08312637706 9918520.575982517
137 789.4435295993891 1096.4833984375 13931.18383253333 9918521.531236293
138 789.4577037630415 1096.49951171875 13930.31878972275 9918523.325397236
139 789.4713044262022 1096.515014648438 13929.49112587145 9918524.644659493
140 789.4842526073501 1096.52978515625 13928.70021852298 9918526.660562823
141 789.4966333980254 1096.543823242188 13927.94219856693 9918529.251613772
142 789.5088142040922 1096.557739257813 13927.20047245787 9918531.000102721
143 789.5205982826027 1096.5712890625 13926.48441939155 9918531.982160002
144 789.5313303414739 1096.583618164063 13925.83684355194 9918533.232584197
145 789.5416255406105 1096.595336914063 13925.18262484771 9918534.258231018
146 789.5513184957312 1096.6064453125 13924.56309797009 9918536.696000962
147 789.5608481053462 1096.6171875 13923.95348247494 9918537.481350303
148 789.5700498471757 1096.627685546875 13923.36901437167 9918538.427895932
149 789.5788940249207 1096.6376953125 13922.80279357608 9918539.231616655
150 789.5874146046041 1096.647338867188 13922.25539069447 9918540.120184114
151 789.5955555410203 1096.656616210938 13921.72628529676 9918541.295294721
152 789.6034814749862 1096.66552734375 13921.20750183551 9918542.840729337
153 789.6109117228834 1096.673950195313 13920.7166767401 9918544.075369874
154 789.6180439992366 1096.68212890625 13920.24502114151 9918544.81112086
155 789.6251160019264 1096.690185546875 13919.78278723299 9918545.558604797
156 789.63165654826 1096.697509765625 13919.36070354227 9918546.178211397
157 789.638014678754 1096.704711914063 13918.933066827 9918546.670899954
158 789.6442056654737 1096.711669921875 13918.51880585655 9918547.130866274
159 789.6502396665973 1096.718505859375 13918.11474096612 9918547.943836913
160 789.6560688894784 1096.724975585938 13917.72108622721 9918548.61127316
161 789.6615835880702 1096.731201171875 13917.34275168877 9918550.180702504
162 789.6669101131952 1096.737182617188 13916.97665573258 9918550.911215618
163 789.6721957644882 1096.7431640625 13916.62069473176 9918551.370125426
164 789.676059122036 1096.747680664063 13916.34234949733 9918557.53477793
165 789.6805786103118 1096.752807617188 13916.0213691591 9918557.727967942
166 789.6846334209583 1096.757446289063 13915.759958162 9918557.903915294
167 789.6887157753451 1096.762084960938 13915.48437025617 9918558.096432781
168 789.6926465781708 1096.766479492188 13915.22670955287 9918558.322651906
169 789.6963642851443 1096.7705078125 13914.97251677954 9918558.647603679
170 789.7000881619214 1096.774658203125 13914.70303969188 9918559.471514717
171 789.7036437352979 1096.778564453125 13914.45066039225 9918560.201855447
172 789.707300051786 1096.782592773438 13914.18523995431 9918560.597029526
173 789.7108719339949 1096.786499023438 13913.93587073698 9918560.912737571
174 789.7142552045473 1096.790161132813 13913.69455304346 9918561.408625452
175 789.7176126448931 1096.7939453125 13913.44958384189 9918561.816903142
176 789.7207504736194 1096.79736328125 13913.22418359942 9918562.553506531
177 789.7236955167859 1096.800659179688 13913.00618097394 9918563.127303898
178 789.7265498591835 1096.803833007813 13912.79851899937 9918563.749035312
179 789.7291760960755 1096.806762695313 13912.61352288686 9918564.336867414
180 789.7316424322232 1096.8095703125 13912.43716392421 9918564.758109255
181 789.7339384080828 1096.812133789063 13912.27144531905 9918565.154316913
182 789.7361973797018 1096.814697265625 13912.10453774075 9918565.542796358
183 789.7384096387585 1096.817138671875 13911.94274884162 9918566.061602417
184 789.7404911619979 1096.819458007813 13911.7898372175 9918566.526682734
185 789.7424576302888 1096.821655273438 13911.64146565184 9918567.056925666
186 789.7442574298663 1096.823608398438 13911.50094543821 9918567.631712293
187 789.745906770992 1096.825439453125 13911.37014393934 9918568.186108056
188 789.7472291939655 1096.827026367188 13911.25747437851 9918569.615969321
189 789.7484457126358 1096.828369140625 13911.15289654457 9918570.011463273
190 789.7494960390178 1096.82958984375 13911.06262761219 9918570.336991981
191 789.750378728262 1096.83056640625 13910.98307486992 9918570.617703488
192 789.7512034056999 1096.83154296875 13910.90595126115 9918570.903186023
193 789.7519363378934 1096.832275390625 13910.83523942126 9918571.100409739
194 789.7525505072272 1096.8330078125 13910.76783669272 9918571.642755488
195 789.7531419580858 1096.833618164063 13910.70172904446 9918571.835679226
196 789.7536805597258 1096.834106445313 13910.63926212272 9918572.000240795
197 789.7542387485752 1096.834716796875 13910.57504607965 9918572.26717951
198 789.7547703588659 1096.835205078125 13910.51355763052 9918572.348493619
199 789.7553637918732 1096.835815429688 13910.44993030458 9918572.493813381
200 789.756031311146 1096.83642578125 13910.38283832346 9918572.839217177
201 789.7567297857138 1096.837036132813 13910.31373218366 9918573.13789331
202 789.7574414043735 1096.837768554688 13910.24563368874 9918573.448270217
203 789.7581297616459 1096.83837890625 13910.1803912024 9918573.834342655
204 789.7588227990208 1096.839111328125 13910.11476971664 9918574.289603114
205 789.7595875826221 1096.83984375 13910.04802164962 9918574.743991623
206 789.7603327266497 1096.840576171875 13909.98695891799 9918575.225078586
207 789.7609890124265 1096.84130859375 13909.92993002638 9918575.795160931
208 789.7613940927697 1096.841674804688 13909.88535280376 9918577.30957146
209 789.76173206103 1096.842041015625 13909.84554613059 9918578.477494903
210 789.7620182868909 1096.842407226563 13909.8172420885 9918578.911767734
211 789.7622305538621 1096.842651367188 13909.79575489591 9918579.23345679
212 789.7623629416059 1096.8427734375 13909.78121812037 9918579.597747432
213 789.7624991938333 1096.842895507813 13909.76752105667 9918580.034033015
214 789.7626417822731 1096.843017578125 13909.74966371754 9918580.466397919
215 789.762752585085 1096.843017578125 13909.73350982523 9918581.154123923
216 789.7627221942788 1096.843017578125 13909.72283722358 9918581.497545386
217 789.7626620796278 1096.842895507813 13909.71350477311 9918582.115706254
218 789.7624786760257 1096.8427734375 13909.71350835077 9918582.771777393
219 789.7622035208038 1096.842407226563 13909.71702892574 9918583.217888726
220 789.7618916352492 1096.842041015625 13909.72644920854 9918583.561994558
221 789.7615193081123 1096.841674804688 13909.73973940605 9918584.052385146
222 789.7611939880529 1096.84130859375 13909.7501834399 9918584.475511543
223 789.7606778714132 1096.840698242188 13909.76941586352 9918585.65087487
224 789.7602642836215 1096.840209960938 13909.7815350208 9918586.012106843
225 789.7597198310037 1096.839599609375 13909.8040040143 9918586.429545715
226 789.759127025652 1096.8388671875 13909.82607707889 9918586.719441585
227 789.758443156514 1096.838134765625 13909.85326903643 9918587.025124576
228 789.7576851019354 1096.837280273438 13909.88401078821 9918587.206811437
229 789.7569494418748 1096.83642578125 13909.91427010728 9918587.37429316
230 789.7562248683464 1096.835571289063 13909.94717359167 9918587.51890401
231 789.7555749163433 1096.834716796875 13909.97632878856 9918587.619847188
232 789.7550005318147 1096.833984375 13910.00019168583 9918587.696703816
233 789.7545261276351 1096.833374023438 13910.01709504111 9918587.894700306
234 789.7541185592955 1096.832885742188 13910.0270395017 9918588.033114584
235 789.7538128253198 1096.832397460938 13910.03145545059 9918588.29300769
236 789.7535627398285 1096.83203125 13910.03263506697 9918588.586476434
237 789.7533963093186 1096.831787109375 13910.03025463686 9918588.987694977
238 789.7532443029511 1096.831420898438 13910.02869441912 9918589.496098282
239 789.753062492866 1096.831176757813 13910.02980385432 9918589.801251607
240 789.7528403852335 1096.830932617188 13910.03624952727 9918590.151088307
241 789.7525507164479 1096.83056640625 13910.04808507841 9918590.673338559
242 789.752224299269 1096.830200195313 13910.06318268456 9918591.087682281
243 789.7518907491381 1096.829833984375 13910.08268388993 9918591.670466017
244 789.7512273721918 1096.8291015625 13910.11726236735 9918593.320713172
245 789.7507862731038 1096.82861328125 13910.14357237888 9918593.678975126
246 789.7503180275432 1096.828125 13910.17627715146 9918594.04901118
247 789.7498458702129 1096.827514648438 13910.20549965774 9918594.419396926
248 789.7493295456976 1096.827026367188 13910.23629401295 9918594.900240872
249 789.7487918506208 1096.826416015625 13910.26664090599 9918595.351818476
250 789.7474604712351 1096.824951171875 13910.32975607955 9918599.907733878
251 789.7466539087036 1096.824096679688 13910.36986924525 9918600.144204492
252 789.7456878579761 1096.823120117188 13910.43715819187 9918600.394884922
253 789.7446277921173 1096.821899414063 13910.50578718757 9918600.533580178
254 789.7435721852804 1096.82080078125 13910.5726620724 9918600.677847862
255 789.742468361534 1096.819580078125 13910.6403986006 9918600.800496511
256 789.7414256789191 1096.818359375 13910.69839033076 9918600.94599597
257 789.7404046056675 1096.817138671875 13910.75397147075 9918601.138091901
258 789.7394400597838 1096.816040039063 13910.80220273344 9918601.338613603
259 789.7384487992804 1096.81494140625 13910.85174171901 9918601.503803497
260 789.7375297028223 1096.813842773438 13910.89412887056 9918601.673038239
261 789.7367124794524 1096.812866210938 13910.93285968368 9918601.886864386
262 789.7359811152509 1096.811889648438 13910.96826769488 9918602.141831612
263 789.7353111306259 1096.811157226563 13910.99964831805 9918602.315297991
264 789.7346823340513 1096.810302734375 13911.02826830971 9918602.578266058
265 789.7341215105683 1096.809692382813 13911.0513879955 9918602.866555519
266 789.7335296782435 1096.808959960938 13911.07744432139 9918603.22492227
267 789.7329641989461 1096.808349609375 13911.10069886768 9918603.498689795
268 789.7323657988849 1096.8076171875 13911.1275991575 9918604.060558239
269 789.7318080354747 1096.807006835938 13911.15373674845 9918604.390187146
270 789.7312338614572 1096.806274414063 13911.18347994155 9918604.735877091
271 789.7306529505909 1096.8056640625 13911.21486621721 9918605.061808234
272 789.7298620221276 1096.804809570313 13911.25682375971 9918606.094699631
273 789.7291354587858 1096.803955078125 13911.29433438262 9918606.37476255
274 789.7283930429495 1096.80322265625 13911.33723824235 9918606.657359436
275 789.7274947618251 1096.80224609375 13911.38809533353 9918607.453220753
276 789.7266829021435 1096.80126953125 13911.43438576628 9918607.668131068
277 789.7259503464403 1096.800415039063 13911.47930473924 9918607.927670956
278 789.7252134321336 1096.799560546875 13911.52241144862 9918608.27946412
279 789.724477726904 1096.798706054688 13911.56066082943 9918608.60434835
280 789.7237346682271 1096.7978515625 13911.59883538132 9918608.89288553
281 789.7229865589643 1096.796997070313 13911.63627896039 9918609.337021643
282 789.7222837018769 1096.796264648438 13911.6718347019 9918609.740043601
283 789.7215798352423 1096.79541015625 13911.71089960924 9918610.16940926
284 789.720864506563 1096.794555664063 13911.75109156353 9918610.672716217
285 789.7201122383491 1096.793701171875 13911.79223505095 9918611.157919131
286 789.7194112269832 1096.79296875 13911.83053820719 9918611.687475784
287 789.7186746998872 1096.792114257813 13911.87110365221 9918612.057457082
288 789.7179489601052 1096.791259765625 13911.91202917758 9918612.438375741
289 789.7171848384855 1096.790405273438 13911.95463088206 9918612.783685772
290 789.7164018003521 1096.78955078125 13911.99592552706 9918613.200162143
291 789.7156035977068 1096.788696289063 13912.0381522146 9918613.539473804
292 789.7147721443084 1096.787719726563 13912.0838425541 9918613.886948328
293 789.7139351018538 1096.786743164063 13912.12798802243 9918614.238045303
294 789.7131477496123 1096.785888671875 13912.17028067989 9918614.577635404
295 789.7124055837135 1096.785034179688 13912.2117625219 9918614.906244561
296 789.7117152064595 1096.7841796875 13912.24991562361 9918615.35240311
297 789.711042766252 1096.783447265625 13912.28437455527 9918615.791952962
298 789.7104238514402 1096.78271484375 13912.31467996267 9918616.196998943
299 789.7098537202266 1096.781982421875 13912.34310482879 9918616.634578977
300 789.7093522463789 1096.781372070313 13912.36789445704 9918617.15892862
301 789.7088678105493 1096.780883789063 13912.39253963701 9918617.700268289
302 789.7083364151312 1096.7802734375 13912.41929441565 9918618.292586477
303 789.7077530819835 1096.779541015625 13912.44921530349 9918618.896197949
304 789.706990224807 1096.77880859375 13912.48948146119 9918619.413885292
305 789.7061132932334 1096.77783203125 13912.53643034735 9918619.898626028
306 789.7051582970422 1096.77685546875 13912.58901051241 9918620.504451066
307 789.7041452548602 1096.775756835938 13912.64818349388 9918620.937508535
308 789.7030780526997 1096.774658203125 13912.71072957563 9918621.212669959
309 789.7021106986239 1096.773559570313 13912.76800379259 9918621.528416295
310 789.7011196712117 1096.7724609375 13912.82569537099 9918621.919380073
311 789.7001839954855 1096.771362304688 13912.87456675251 9918622.314406553
312 789.6992353814111 1096.770263671875 13912.92396132886 9918622.593125647
313 789.6982944217983 1096.769165039063 13912.96824022791 9918623.201092269
314 789.6974007028081 1096.76806640625 13913.01306369351 9918623.446741471
315 789.6965495160798 1096.76708984375 13913.05604527296 9918623.711427553
316 789.6957202230689 1096.766235351563 13913.09981536617 9918623.994680794
317 789.6949110542948 1096.765258789063 13913.14217996992 9918624.290141238
318 789.6941002407613 1096.764282226563 13913.18440696448 9918624.518124817
319 789.693361298715 1096.763427734375 13913.2225980204 9918624.765665468
320 789.6926254161397 1096.762573242188 13913.26210754233 9918625.233242257
321 789.6914355885876 1096.761352539063 13913.31894968955 9918628.168241419
322 789.6905303352468 1096.76025390625 13913.36379035924 9918628.554847278
323 789.6895920048681 1096.75927734375 13913.42235402951 9918628.629652746
324 789.6886295492034 1096.758178710938 13913.4825903566 9918628.820457265
325 789.687711318889 1096.757080078125 13913.53954432379 9918628.879512316
326 789.6868225702921 1096.756103515625 13913.59278821517 9918629.071741503
327 789.6861086815259 1096.755249023438 13913.63234784987 9918629.290498288
328 789.6854434875546 1096.75439453125 13913.6696457165 9918629.629007168
329 789.6848440464494 1096.753662109375 13913.69922747868 9918630.123831291
330 789.6843336158232 1096.753051757813 13913.72322690173 9918630.348770805
331 789.6838593496184 1096.75244140625 13913.74575932727 9918630.707890507
