"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -1.932126144854784 630.5907966631731 631.37255859375 9659528.124318434
2 -0.5118215596176977 693.6498132269053 694.3798828125 9672271.687351173
3 -0.4670799669944114 763.014798392171 763.7672729492188 9687450.547683088
4 -1.197842084538267 781.2802867669903 840.0932006835938 9701348.168881653
5 10356.18154722185 781.8836635034388 924.0513305664063 9714032.674867695
6 11501.68640847603 782.7036952820769 1012.763916015625 9721517.222339612
7 12648.74603285985 778.6587670669552 1046.963500976563 9735949.453728572
8 13741.35863246389 774.1791552008075 1060.398193359375 9749884.415158406
9 14865.73311906565 769.7403710615698 1067.478637695313 9753785.718615906
10 15775.92317860661 764.4909996543576 1070.0166015625 9756914.759259854
11 16711.10474635232 757.6779979041147 1068.98486328125 9759821.23882765
12 17275.24758595981 753.0646361303948 1067.074584960938 9764023.903201843
13 17861.67995567558 747.8071474768492 1063.204956054688 9764691.128309119
14 18062.81428683769 743.8799808657584 1059.81787109375 9765552.343592351
15 18249.58167215432 740.3695969705078 1056.06591796875 9766120.153190644
16 18304.48691598245 738.0063788411277 1053.597412109375 9766547.773884514
17 18490.39693525786 735.4981648070942 1050.515991210938 9766946.205159748
18 18450.95779241841 734.4879423507671 1049.001708984375 9767338.462932853
19 18448.09807662654 733.7805890080193 1047.791870117188 9767903.091168551
20 18417.3821640939 733.2947175736497 1046.911376953125 9768290.500256149
21 18428.51698174937 732.7456380481179 1046.05810546875 9768575.216519391
22 18440.90643397403 732.3051967585559 1045.374633789063 9768876.681265192
23 18438.37846353382 732.0990404053767 1044.91162109375 9769037.243290938
24 18452.20787000617 731.7193684111801 1044.404052734375 9769131.493212786
25 18501.85340791497 731.2176643467736 1043.795043945313 9769795.496633042
26 18533.40606118743 730.9438864496252 1043.379028320313 9769963.244906887
27 18551.19975313138 730.7386188144301 1043.060913085938 9770001.323405907
28 18574.7600963057 730.4418927878455 1042.715209960938 9770027.730470896
29 18572.06371576266 730.3457525628934 1042.536499023438 9770086.417081352
30 18553.91764688892 730.3578526717765 1042.438720703125 9770105.55777129
31 18543.27313845418 730.3306087148827 1042.37744140625 9770222.157624345
32 18536.44873652484 730.3274576679112 1042.328857421875 9770521.230315479
33 18504.79845855384 730.5936429158093 1042.501098632813 9770536.71257161
34 18470.50832595415 730.7143552255471 1042.586791992188 9770544.587865563
35 18434.81685313152 730.7894651423851 1042.672241210938 9770540.681985686
36 18418.55420180705 730.8563624120139 1042.751342773438 9770605.421277849
37 18407.93427365011 731.0289499792043 1042.90966796875 9770662.980847921
38 18392.91378789253 731.2172605176138 1043.108276367188 9770771.332907341
39 18392.1698661784 731.2951527767045 1043.233764648438 9770873.920614826
40 18394.19207196651 731.3655932683566 1043.317626953125 9770853.839919852
41 18385.77047754068 731.4263498234167 1043.389038085938 9770834.377496677
42 18366.19512877041 731.5589332384639 1043.507934570313 9770822.774575017
43 18348.60766978869 731.7256482252986 1043.685913085938 9770867.543393567
44 18347.33767243359 731.8424355127023 1043.837036132813 9770955.16713536
45 18347.52932441172 731.8648908994854 1043.895629882813 9771017.631335435
46 18337.57450851418 731.9521177486795 1043.976684570313 9771038.683522185
47 18321.86764405154 732.0459476446915 1044.068237304688 9771038.474601245
48 18303.63022393074 732.1626329077096 1044.18359375 9771028.654732181
49 18277.08136189048 732.3736432688721 1044.388793945313 9771019.734752733
50 18267.17446720555 732.5136681860212 1044.562866210938 9771062.404941369
51 18267.60618668885 732.5606019022863 1044.661010742188 9771095.040054601
52 18259.42082112693 732.6845644959145 1044.790161132813 9771185.989204749
53 18243.17865751666 732.8586298433314 1044.968627929688 9771255.518936852
54 18235.3101964302 732.9375038681661 1045.073364257813 9771288.694863701
