"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 0.139536380994371 332.3171030690453 332.8925476074219 9724763.766307427
2 0.06564586572991897 365.5488096909946 366.0796813964844 9727043.444986178
3 0.1157887555678297 402.1036907852586 402.6440734863281 9730238.447737973
4 0.7166040690382141 442.3140633748577 442.8649597167969 9732413.710771395
5 -3.302699584985792 486.5454738568256 487.1080627441406 9735210.067202428
6 -1.22076010263877 524.2088352296926 535.7755737304688 9737022.807867408
7 42315.67318631939 535.5623007885051 589.3099975585938 9737780.067118859
8 45402.02875571762 537.5533059310776 648.1979370117188 9738510.15073693
9 47477.88665465485 539.0407510660622 712.9747924804688 9739180.350148855
10 49530.23649059971 539.8585847795781 747.68798828125 9740153.457391055
11 52114.23128019363 539.7278703858672 760.5493774414063 9740797.637576021
12 54976.05563310631 538.7142666222535 766.8137817382813 9741215.000651889
13 58265.21538625879 536.8671224438184 769.267578125 9741451.445330823
14 61761.91453700212 534.5894050900065 769.590087890625 9741803.639496438
15 66094.76611527067 531.6942709123761 768.4115600585938 9742774.911475159
16 71145.56539893219 528.582894282051 766.4185791015625 9743339.911823982
17 76262.18629334134 525.8735222177818 764.25830078125 9743489.262374606
18 81389.64387741596 523.5042433490009 761.9243774414063 9743642.274807539
19 85727.92362226058 521.5761970521056 759.8788452148438 9743969.61661041
20 89341.46461249547 520.0442610623085 758.1260375976563 9744127.170152873
21 93083.95862365981 518.6225321545935 756.4524536132813 9744209.880978087
22 96901.11901325719 517.3839307802482 754.9468994140625 9744271.889999669
23 101099.328438345 516.2890792611814 753.5198974609375 9744317.325242065
24 105284.3915327607 515.3681042835253 752.315185546875 9744384.762957871
25 109744.1496677665 514.5345631121527 751.264404296875 9744440.705845766
26 115051.4794735477 513.7382013319979 750.3465576171875 9744472.526935814
27 119892.1230030659 513.1333988364273 749.6049194335938 9744515.651038935
28 127339.0824516596 512.4540945750958 748.7780151367188 9744579.375701725
29 139070.095485164 511.9427639790171 748.0948486328125 9744624.180610606
30 135732.0514345024 511.6173198143063 747.61083984375 9744664.657880165
31 498453.3020152124 511.2945449200515 747.1746826171875 9744833.41520413
32 161131.4938347633 511.0385907891001 746.8096923828125 9745029.724104188
33 73665.49441232007 510.9854532834995 746.6536865234375 9745047.647728438
34 119064.7723726442 510.8178063770356 746.4583129882813 9745058.928335553
35 127958.4576881639 510.6701224282147 746.2665405273438 9745070.481344521
36 137900.2760872916 510.668302683178 746.1852416992188 9745111.699259907
37 162826.8638530891 510.7148629734846 746.1708984375 9745132.444433503
38 95813.77177165195 510.7518899536742 746.1832885742188 9745149.213077271
39 10668.59888876715 510.7499569151793 746.1819458007813 9745161.779518774
40 743212.1206037428 510.680427745894 746.1270141601563 9745167.860211436
41 140928.0315802741 510.6922796832198 746.112060546875 9745170.235461827
42 121507.0646144247 510.8515709477113 746.221923828125 9745172.735075986
43 128560.4452235586 511.0220249652194 746.3759765625 9745180.163739616
44 138424.6935218431 511.130908420069 746.5106201171875 9745189.280352611
45 130817.9014274606 511.1324228015665 746.5597534179688 9745199.64918988
46 9655.43184948341 511.0647896333235 746.5316772460938 9745208.53340349
47 120356.9887647923 511.0661409871641 746.5305786132813 9745216.949483579
48 110188.465937957 511.1554287217732 746.5935668945313 9745224.69799256
49 113012.7498148281 511.2956877577865 746.7109375 9745234.361280398
50 800926.4622348731 511.3961971502652 746.8193359375 9745244.176259689
51 225723.3350274588 511.3973198338993 746.854248046875 9745266.914229281
52 136823.8426563335 511.4290604351485 746.8915405273438 9745279.570824066
53 122687.9824922492 511.5430654099618 747.0011596679688 9745284.821461702
54 230485.3780913414 511.6642522690761 747.1209106445313 9745288.454877766
55 145788.0922183053 511.8512596301053 747.2990112304688 9745289.767285537
