"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 1.596529942506824 410.8932281931945 411.494873046875 9638541.91703945
2 1.829626429474559 451.9825328302241 452.5395812988281 9647511.970750159
3 -2.621567848280223 497.1807903694987 497.7499389648438 9657442.185347522
4 -2.364749109955575 545.6198049408919 547.4813842773438 9664734.01843759
5 12504.91506834861 549.1672882347849 602.1861572265625 9673577.903225329
6 33100.23784336881 552.6768905459354 662.3614501953125 9682317.539246872
7 35571.28536825582 556.3561812862706 728.5543823242188 9686981.27189007
8 40586.41816181168 554.1793930049672 756.9598999023438 9689269.294314513
9 45633.93363835347 550.7236972195375 770.9765014648438 9691374.003836483
10 51191.31138666085 546.6157510375069 776.5478515625 9692901.471131926
11 57248.72941104003 541.8154868029677 777.3455810546875 9696323.733448399
12 61696.70446742509 538.5618929275345 776.5057373046875 9697535.832522778
13 66129.4249591728 535.1584455033136 774.7118530273438 9701642.56624485
14 70267.38334996942 532.1144677071575 772.44873046875 9702822.785724498
15 75557.97585822167 528.3599114716424 769.0733642578125 9704300.508775102
16 78780.04103853241 525.9653080116783 766.7460327148438 9704918.619512109
17 81815.79833082434 524.217819575157 764.8922729492188 9705510.155045791
18 84329.40125756389 522.8259549222622 763.2564086914063 9706996.743929742
19 86039.48627483216 521.8032232573369 761.9720458984375 9707481.040564775
20 88156.59692533422 520.6592977709727 760.5927124023438 9707954.263620282
21 90091.81254070856 519.7036141185948 759.39111328125 9708379.915579898
22 91629.41685740624 519.0359233305383 758.4317626953125 9708725.951820811
23 93301.68874794796 518.3580509931753 757.5593872070313 9709072.525565051
24 95338.49743126835 517.5962503317858 756.6005859375 9709353.806221388
25 97294.70157501717 516.8856871120664 755.6300659179688 9709629.123906823
26 98598.14113641893 516.4055711072231 754.9234619140625 9710081.653158378
27 99890.46236682231 515.9603191743183 754.2937622070313 9710307.716640491
28 100949.0285235376 515.5880166270457 753.854736328125 9710583.177692845
29 101915.0397431714 515.2905493369441 753.4686279296875 9710836.731235394
30 102617.2592949696 515.0578816464074 753.1319580078125 9711357.321436986
31 103081.3184767763 514.8705435018542 752.8502807617188 9711619.871385932
32 103120.3234354227 514.7988987166445 752.6680297851563 9711773.285507299
33 102804.3289246511 514.8291574323679 752.5941772460938 9711965.199585576
34 102598.770374214 514.796403976218 752.5145263671875 9712094.817844141
35 102134.736417761 514.8722141141189 752.5093383789063 9712229.142374281
36 101787.4157753661 514.9504325544873 752.5440063476563 9712336.8596425
37 101726.1905979697 514.9953555598354 752.5730590820313 9712497.03127959
38 101662.9873227178 515.0119427321878 752.6150512695313 9712575.514428444
39 101532.6303369911 515.0463304747451 752.6532592773438 9712880.95325637
40 101567.3130632736 515.0471715144511 752.6661376953125 9713027.125501355
41 102118.0519820106 514.9052920735404 752.5551147460938 9713092.06341562
42 102520.8694689351 514.8293934884704 752.4557495117188 9713319.970916547
43 102603.4829380212 514.8297228549781 752.4261474609375 9713373.901982136
44 102536.4035960267 514.8406233534877 752.4196166992188 9713414.694668993
45 102211.424766582 514.9234335297855 752.4762573242188 9713458.331590852
46 102040.152431043 514.9613628132134 752.5052490234375 9713520.041489098
47 101966.3953842399 514.9645483908065 752.5103149414063 9713561.510290109
