"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -1.035414215121751 627.9484698668172 628.7416381835938 9791626.994041434
2 -0.2569949227922717 690.7432823995941 691.4839477539063 9799692.687866813
3 -0.2034517379362676 759.8176098010641 760.5809326171875 9807647.780488426
4 -0.4569985631819243 798.0133546845921 836.5874633789063 9813855.554417243
5 9112.784663126786 801.2238514498732 920.1942749023438 9818223.585773539
6 9768.636735882634 810.0386794778295 1012.161010742188 9824318.208675127
7 10948.33547136683 811.1141489408406 1078.002197265625 9830639.740047812
8 11871.91289003178 810.5132238669934 1103.126220703125 9832674.647440542
9 12721.80748608264 808.8753096840763 1113.254760742188 9834531.516598279
10 13275.39682234069 806.6110696980058 1118.999389648438 9836732.973509166
11 13765.28554904325 803.9347829316714 1121.864379882813 9837633.86957569
12 14208.26772846242 800.6574179498029 1122.23974609375 9839385.44315557
13 14579.11491456421 796.8680850676901 1121.177368164063 9840286.117092978
14 14829.61481329813 793.3026113957949 1119.168334960938 9842053.436503187
15 15052.33075983681 789.6578249634664 1116.303466796875 9844282.975287493
16 15255.94049057078 786.1459945095808 1113.122436523438 9845005.433172593
17 15442.98932318683 783.0455958514829 1110.023803710938 9845450.221722482
18 15609.55683947645 780.2473209353629 1106.767333984375 9845924.675722189
19 15680.06841884708 778.1467358509283 1104.113891601563 9846848.641020045
20 15722.73448182852 776.589585947451 1102.010986328125 9847122.148781154
21 15758.95614290079 775.2927071129543 1100.21240234375 9847341.691878203
22 15778.8208093789 774.3551540927047 1098.90234375 9847604.73822052
23 15829.7113418571 773.2329733246708 1097.435424804688 9849035.956927327
24 15854.06684871441 772.537337770609 1096.4140625 9849117.786231412
25 15878.12814434597 771.9878062646305 1095.665283203125 9849176.697892385
26 15916.26029545119 771.4412699820218 1094.983520507813 9849245.577725112
27 15955.96336316078 770.8924449791645 1094.293579101563 9849378.341828911
28 15983.05889465527 770.4491256844863 1093.7080078125 9849456.791993719
29 16002.17191708398 770.144641195722 1093.28076171875 9849566.595279444
30 16010.72976128675 769.9163298772456 1092.936279296875 9849672.716024447
31 16013.46171855317 769.6984603312488 1092.61083984375 9849738.455860712
32 16005.9328985593 769.5899011211754 1092.398559570313 9849818.088111229
33 15992.63288252676 769.6031157211496 1092.310180664063 9849890.979037993
34 15984.90699056872 769.5672146561491 1092.237915039063 9849979.886242632
35 15975.64606248261 769.5692567203715 1092.197998046875 9850043.252421694
36 15961.82877388621 769.6088216667081 1092.192504882813 9850093.610370046
