"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -1.80073412661633 738.6309154202968 739.0865478515625 9438877.886180008
2 -0.4824851429935205 812.4738350957645 812.9208374023438 9451873.037861848
3 109.7961117333019 812.6881693278904 894.1846313476563 9472669.346359583
4 5359.449386041269 805.8742194526026 935.3186645507813 9487539.395817282
5 6513.033705971438 801.8586878480617 948.2882690429688 9499371.922146201
6 7111.798697227281 797.6792973439919 954.2683715820313 9516024.833043816
7 7601.70564595366 793.6317797401796 956.8991088867188 9524403.547101485
8 8086.777822712745 789.335255294253 956.9349365234375 9530034.130230183
9 8482.524553741789 785.4606265949153 955.7803955078125 9534453.421963163
10 8764.717265683767 781.5899926652352 953.644775390625 9538033.457526634
11 9014.38166740049 778.0626592491025 951.2137451171875 9540650.525470411
12 9242.530711515012 774.2321506094536 947.8311157226563 9542930.410180375
13 9304.443754410957 771.2569643570793 944.7962646484375 9544827.680629266
14 9349.372847852408 768.2231210356418 941.5006103515625 9555062.813606806
15 9351.950459422449 766.1601991521749 939.0792236328125 9556371.279494293
16 9363.079723453433 764.3863540022703 937.1088256835938 9557849.28995914
17 9397.010348817126 762.8905634429626 935.3597412109375 9559976.213862451
18 9413.428684955599 761.8427213547458 934.0385131835938 9563653.74532217
19 9423.951040290858 761.0526763968894 933.0040893554688 9565604.911418457
20 9426.195532584701 760.4521150543382 932.1834106445313 9566284.659339894
21 9431.149206175724 759.9412007186603 931.51171875 9566806.771700915
22 9440.808071031868 759.4636798863347 930.890625 9567193.734770162
23 9442.53195127668 759.1149473856489 930.387939453125 9567735.843325874
24 9440.679324382159 758.8087027387912 929.9561157226563 9568990.710003713
25 9444.887684660556 758.3888595880117 929.4295654296875 9569537.68340525
26 9450.199029392181 758.096637021891 929.0474243164063 9569766.743184762
27 9456.781386606568 757.8582384960185 928.7354125976563 9570067.059625724
28 9465.909200139989 757.5777419821711 928.365966796875 9570357.459050218
29 9456.861249227311 757.4686887364421 928.1882934570313 9570790.71653875
30 9450.080532087875 757.3922871316826 928.06103515625 9570971.053724008
31 9447.494715639077 757.2942130607128 927.9165649414063 9571161.515693825
32 9439.625203707687 757.2512022044973 927.822265625 9571827.085844116
33 9429.531965860306 757.2860455519238 927.80517578125 9571955.822024181
34 9420.653398697797 757.2859404091557 927.7837524414063 9572124.586446898
35 9411.866489528047 757.2991972230459 927.7736206054688 9572233.097376857
36 9404.172386689695 757.3091918935382 927.7710571289063 9572419.014358984
37 9402.242898033666 757.3270443809711 927.7769775390625 9572577.408163594
38 9400.587588561059 757.3564135107985 927.7973022460938 9572725.222779673
39 9399.540097901383 757.3808897772403 927.8270874023438 9572864.28636967
40 9405.089167618675 757.3708841973329 927.8261108398438 9572928.195629487
41 9405.631830491135 757.3623103039361 927.8155517578125 9572959.772540012
42 9393.688978186929 757.4418770918803 927.8682861328125 9572991.674202938
43 9383.955683249946 757.5024911406905 927.927978515625 9573073.713360716
44 9382.724065054923 757.5548204544092 927.9871215820313 9573161.85687563
45 9382.294109707022 757.6097548043892 928.0491943359375 9573232.944039326
46 9383.383111878713 757.6289812167025 928.075439453125 9573280.930666311
47 9381.205191114268 757.6290380351596 928.0831298828125 9573528.294410061
48 9371.241488431435 757.6926685770941 928.1292114257813 9573675.483179737
49 9360.440679178475 757.7813362900395 928.2115478515625 9573724.554544805
50 9358.869207617248 757.8436888329154 928.2822265625 9573792.505684404
51 9359.278534587651 757.8824935569194 928.3338012695313 9573934.004970925
52 9361.075684903659 757.8872259392888 928.3539428710938 9573982.393984597
53 9360.499960360972 757.9153550299691 928.3839721679688 9574046.389642335
54 9354.496101977786 757.9691087171283 928.4318237304688 9574043.59843291
55 9343.915003203474 758.0760627181589 928.5243530273438 9574067.790826654
56 9337.700439661092 758.1751225183913 928.6246948242188 9574123.168717282
57 9338.042018229433 758.2371541426642 928.7037963867188 9574157.237282474
58 9341.426073110575 758.252982631127 928.7427368164063 9574208.845011817
59 9342.221005340909 758.2957136492787 928.7947387695313 9574238.276465632
60 9339.104923726381 758.3491913357444 928.84619140625 9574259.928768834
61 9332.331644405132 758.4272549486357 928.9172973632813 9574337.92467336
62 9326.200300427328 758.5261982024808 929.0101318359375 9574367.35500779
63 9323.343981931164 758.5940414643396 929.0885620117188 9574410.866129583
64 9323.94941107108 758.6323381246709 929.1472778320313 9574453.565769617
65 9324.886317078008 758.6868189028726 929.2075805664063 9574487.244550837
66 9323.043223545832 758.7522194696875 929.2782592773438 9574514.194281759
67 9321.256921389146 758.8051715360651 929.33447265625 9574565.141594402
68 9315.347203981752 758.9053174749124 929.4302368164063 9574582.488499137
69 9311.253205824238 758.9835478904886 929.517578125 9574610.609631363
70 9311.998023579716 759.0154657169161 929.5693359375 9574639.280957896
71 9312.468690472839 759.0626349351451 929.62548828125 9574672.137786705
72 9311.142082994329 759.1222981215288 929.6888427734375 9574706.252865011
73 9311.283522282114 759.1504303637092 929.7244873046875 9574766.223928951
