"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -1.468660251281703 520.7406864921328 521.5733032226563 9669022.474653702
2 -0.2298167801891282 572.814740670352 573.5891723632813 9673127.034980405
3 -0.1328883679263443 630.0962135795751 630.8912353515625 9677278.675990682
4 -0.2542787690908003 693.1058444527628 693.9235229492188 9682417.305598276
5 -0.3511125900168091 748.0997245503399 763.2590942382813 9685773.938486507
6 11888.39552249735 760.2390376223666 839.528076171875 9689999.011662347
7 13225.03101809311 760.1734093548727 923.423583984375 9692173.066916352
8 14207.67763012848 760.6398370225174 1015.707824707031 9693498.766794337
9 15120.77083172399 761.601790002122 1059.257446289063 9694158.905752787
10 15685.9945406786 761.9549581773765 1083.541137695313 9695549.443304721
11 16276.18810174482 760.7390125639828 1096.1005859375 9697559.269902444
12 16835.21704527814 759.2101225369821 1102.669189453125 9698284.119706558
13 17311.10992820916 757.2887134031976 1105.815307617188 9698593.455225576
14 17717.65110572829 754.7072677571165 1106.391357421875 9698923.317692827
15 18027.77508410858 752.0533030959666 1105.7041015625 9699231.292090431
16 18362.09125022969 748.6299655162489 1103.472290039063 9699549.548698317
17 18634.401920791 745.7411575384311 1101.200927734375 9699799.970271982
18 18897.06416885173 743.0662248027564 1098.722412109375 9700843.865625855
19 19079.57597763964 740.8763648294511 1096.251708984375 9701059.882116653
20 19163.59446387273 739.4029052394829 1094.507202148438 9701217.647867573
21 19275.47604192798 737.8027655735838 1092.556030273438 9701687.537417365
22 19340.0461882752 736.6333450830277 1091.093383789063 9701812.169363769
23 19424.34907060166 735.5810473474149 1089.745361328125 9701891.47160566
24 19500.78121585885 734.5882078918609 1088.445190429688 9702012.153033566
25 19549.01699886337 733.8533049424797 1087.464233398438 9702093.51069165
26 19611.86429969632 733.1044373536569 1086.491821289063 9702167.800472625
27 19665.61402824945 732.431245081222 1085.630981445313 9702220.858639473
28 19712.62992793668 731.8632388292872 1084.88134765625 9702299.668470239
29 19747.60390087506 731.3883213981259 1084.2294921875 9702519.03028441
30 19767.56769752238 731.0631869694381 1083.75634765625 9702714.972303696
31 19785.57900547894 730.7727583029521 1083.33349609375 9702753.786716534
32 19789.23894585397 730.5723409113054 1083.022583007813 9702795.910108328
33 19784.46803804943 730.4903344611425 1082.832641601563 9702834.374869866
34 19786.06852764778 730.3771228810368 1082.669555664063 9702864.007222876
35 19788.72407970345 730.3005919735175 1082.5400390625 9702904.030234257
