"report-file-0"
"Iteration" "cs-temp etc.."
("Iteration" "cs-temp" "max-temp" "cs-htc" "p-in")
231 664.9722959229699 966.5231323242188 23992.29630186087 9643699.068661939
232 664.9726733869721 966.5234985351563 23992.34579654731 9643699.435917474
233 664.9728647841553 966.523681640625 23992.42337346854 9643700.886288559
234 664.9730236937212 966.5238647460938 23992.50647781791 9643701.150375299
235 664.9730185783969 966.5238647460938 23992.6159627303 9643701.813056266
236 664.972961368595 966.5237426757813 23992.7315413799 9643701.922409723
237 664.9728378828553 966.5236206054688 23992.857483879 9643702.065111797
238 664.9726562214225 966.5233764648438 23992.99067186639 9643702.140245067
239 664.9724202056786 966.5230712890625 23993.12872779354 9643702.416857485
240 664.9721632374293 966.5227661132813 23993.26809996955 9643702.453116899
241 664.9718826388311 966.5223999023438 23993.40846487282 9643702.476049129
242 664.9716497755486 966.5220336914063 23993.54350427477 9643702.48681793
243 664.9714034909165 966.521728515625 23993.6762555214 9643702.70020885
244 664.9711082331518 966.5213012695313 23993.81476179634 9643702.998844665
245 664.9707743711442 966.5208740234375 23993.95463955484 9643703.067623259
246 664.9703683866339 966.5203857421875 23994.10488981202 9643703.063060278
247 664.9698943065706 966.519775390625 23994.26797974415 9643702.892437769
248 664.9693958795589 966.5192260742188 23994.43760232468 9643702.466509387
249 664.9688500161881 966.5185546875 23994.61387237855 9643702.297304301
250 664.9683248638626 966.5178833007813 23994.78722608327 9643702.115565473
251 664.9678189893764 966.5172729492188 23994.9567360655 9643701.975177048
252 664.9673699294352 966.5166625976563 23995.11633195305 9643701.667176545
253 664.9669521099272 966.51611328125 23995.26838714916 9643701.618892821
254 664.9666517360032 966.5156860351563 23995.40057118386 9643701.61938379
255 664.9664118206072 966.5152587890625 23995.52445484071 9643701.702839557
256 664.9662001293474 966.5149536132813 23995.64089730804 9643701.899865508
257 664.9657905983016 966.514404296875 23995.78016629754 9643704.270523015
258 664.9654308747295 966.5139770507813 23995.91177246446 9643704.517823752
259 664.9649305250715 966.5133666992188 23996.07396392442 9643704.716738077
260 664.9642878251342 966.5126342773438 23996.25771429744 9643704.994438445
261 664.9634638333184 966.5117797851563 23996.46919350388 9643705.549996346
262 664.9625814738607 966.5108032226563 23996.69384588421 9643705.300642055
263 664.9616101973081 966.509765625 23996.93194135641 9643705.12007652
264 664.9605797504071 966.5086059570313 23997.17657586129 9643704.903313359
265 664.9595397029027 966.5073852539063 23997.41665173435 9643704.642618032
266 664.9585443226216 966.5062255859375 23997.64476620211 9643703.945188241
267 664.9575316945744 966.5050659179688 23997.87078396941 9643703.801865766
268 664.9565958076247 966.50390625 23998.07850341063 9643703.239753248
269 664.9557770554287 966.5029296875 23998.26854898789 9643703.18533599
270 664.9549669743302 966.5018920898438 23998.45560874799 9643703.023760134
271 664.9541447235881 966.5009155273438 23998.63910101066 9643703.06917101
272 664.9532955006791 966.4998779296875 23998.82442823228 9643702.998325558
273 664.9523505963425 966.498779296875 23999.02363358146 9643702.96961187
274 664.9513796527705 966.4976806640625 23999.22678751415 9643702.8382704
275 664.9503789487268 966.4965209960938 23999.43964686581 9643702.645346818
276 664.9493775527253 966.495361328125 23999.65494159916 9643702.414133612
277 664.9484430813789 966.4942626953125 23999.86096762527 9643701.881692361
278 664.9475499917614 966.4932250976563 24000.05899983484 9643701.607715068
279 664.9467092220422 966.4921875 24000.24254529864 9643701.217628455
280 664.9459669775023 966.4912719726563 24000.40655137187 9643701.190380838
281 664.9453192441247 966.4904174804688 24000.55568568385 9643701.292420624
282 664.9447660561959 966.4896850585938 24000.68931841071 9643701.591029929
283 664.9442355369506 966.489013671875 24000.81937846045 9643701.977620544
284 664.9436231552656 966.48828125 24000.95978415012 9643702.3047616
285 664.9429602655586 966.4874877929688 24001.10598592213 9643702.598266693
286 664.9422322828551 966.4866333007813 24001.26729795106 9643702.949590627
287 664.9413885528743 966.4857177734375 24001.44805138705 9643703.41579644
288 664.9404018781992 966.484619140625 24001.65150654842 9643703.595789529
289 664.9393866348314 966.4835205078125 24001.86472636565 9643703.696623607
290 664.9383082085488 966.4823608398438 24002.09036446362 9643703.807710934
291 664.9372045590389 966.4811401367188 24002.31583343223 9643703.862395046
292 664.9360641604162 966.4797973632813 24002.54015820043 9643703.899749074
293 664.9349612446385 966.4785766601563 24002.75247265167 9643703.949558286
294 664.9338849504989 966.477294921875 24002.95605326454 9643704.285887485
295 664.932879436078 966.4761352539063 24003.14709422262 9643704.323820103
296 664.9319293189965 966.4749755859375 24003.32710998553 9643704.954111366
297 664.9310177588244 966.473876953125 24003.49695373786 9643705.087049339
298 664.9300683772472 966.4727783203125 24003.66844994804 9643705.526110742
299 664.92911345144 966.4716186523438 24003.83697034081 9643705.632608559
300 664.9281279527593 966.4705200195313 24004.01245362023 9643705.683070408
301 664.9271451649698 966.4693603515625 24004.19057043675 9643705.622713482
302 664.9261918780616 966.46826171875 24004.36885065086 9643705.272246799
303 664.9253140132902 966.4672241210938 24004.53536139042 9643705.133696923
304 664.9245450826788 966.4662475585938 24004.68711148245 9643705.070761535
305 664.9238476069125 966.4653930664063 24004.82673317895 9643705.076772962
306 664.9232164993991 966.464599609375 24004.95384126703 9643705.145178841
307 664.9226808802083 966.4639282226563 24005.06603419222 9643705.338092417
308 664.9222100660073 966.4633178710938 24005.16935708312 9643705.644951597
309 664.9217937770683 966.4627685546875 24005.26661712078 9643705.984895775
310 664.921335036749 966.4622192382813 24005.3731861932 9643706.476209134
311 664.920794905551 966.4616088867188 24005.48810076105 9643707.451062893
312 664.9201830811829 966.4608764648438 24005.61773466224 9643708.036108226
313 664.9193973326742 966.4600830078125 24005.77531113659 9643709.351609671
314 664.9185402186095 966.4591064453125 24005.94541148742 9643709.740720179
315 664.9175496317931 966.4580688476563 24006.14037103909 9643710.792292824
316 664.9164960338813 966.4569702148438 24006.3465279353 9643710.995505331
317 664.9153457780616 966.4556884765625 24006.56574027132 9643711.222580804
318 664.9141468053688 966.454345703125 24006.78601936623 9643711.403759504
319 664.9129082302325 966.4530029296875 24007.00807650952 9643711.649941461
320 664.911678155074 966.4515991210938 24007.22533269311 9643711.77783788
321 664.9104179098097 966.4501953125 24007.44268775867 9643711.888407892
322 664.9092077989586 966.4487915039063 24007.65117812574 9643711.976108816
323 664.9080502004496 966.4474487304688 24007.85166062361 9643712.053817775
324 664.9068477562607 966.446044921875 24008.05446458066 9643712.114610253
325 664.9056449991064 966.4446411132813 24008.24990166742 9643712.164176449
326 664.9044501105458 966.4432983398438 24008.44389736255 9643712.179792767
327 664.9032329342253 966.44189453125 24008.64154732353 9643712.130545145
328 664.9020525243039 966.4404907226563 24008.83408672894 9643712.044371543
329 664.9009384692193 966.439208984375 24009.01956064974 9643711.920026509
330 664.8999185624228 966.43798828125 24009.19233287614 9643711.819615673
331 664.8990140249288 966.4368896484375 24009.3462507256 9643711.782065218
332 664.8981698250526 966.4358520507813 24009.48915356454 9643711.926233243
333 664.8974057954523 966.4348754882813 24009.61671479545 9643712.037218984
334 664.8969527314139 966.434326171875 24009.70451789252 9643712.174781289
335 664.8961268519773 966.433349609375 24009.8558944107 9643712.442961058
336 664.895502404474 966.4325561523438 24009.94959871806 9643712.786308963
337 664.8948651732912 966.4317626953125 24010.0565656204 9643713.163790165
338 664.8941062903486 966.430908203125 24010.18359201124 9643714.466166742
339 664.8933320765685 966.4299926757813 24010.31854023229 9643714.758695215
340 664.8924678420625 966.4290161132813 24010.47401678241 9643715.100963265
341 664.8915154450384 966.427978515625 24010.64333573816 9643715.405620705
342 664.8905251882775 966.4268798828125 24010.82100570377 9643715.609650848
343 664.8895026488441 966.42578125 24011.00250766252 9643715.760384733
344 664.888462446129 966.4246215820313 24011.18298880191 9643715.862562466
345 664.8875273927146 966.4235229492188 24011.34740937373 9643715.989547793
346 664.8864558497266 966.4223022460938 24011.52361647063 9643716.232435545
347 664.8854409607079 966.4210815429688 24011.68504338938 9643716.472195448
348 664.8844268217107 966.419921875 24011.84477131934 9643716.553239215
349 664.8834922737215 966.4187622070313 24011.99015454753 9643717.429605883
350 664.8825886697346 966.417724609375 24012.12827466258 9643717.703961534
351 664.8818177279611 966.416748046875 24012.24924068283 9643718.026984839
352 664.8811145680113 966.4158935546875 24012.36120767577 9643718.411538392
353 664.8802734976509 966.4149169921875 24012.49157325067 9643718.616004746
354 664.8797295520416 966.4142456054688 24012.58207636639 9643718.708506772
355 664.8789070986902 966.413330078125 24012.73010179898 9643718.823293138
356 664.8782935304237 966.4125366210938 24012.82114204395 9643718.945098076
357 664.877756480263 966.411865234375 24012.91389009325 9643719.099635564
358 664.8774222840742 966.4114379882813 24012.98243266681 9643719.854126507
359 664.876755069979 966.41064453125 24013.10608640787 9643720.496540196
360 664.8764602478544 966.4102783203125 24013.15530215484 9643720.655573161
361 664.8759823024858 966.40966796875 24013.25627750878 9643720.951788917
362 664.8754632675938 966.4090576171875 24013.33769491753 9643721.416780014
363 664.8752065175098 966.40869140625 24013.39227095645 9643721.742584648
364 664.8745859710812 966.4080200195313 24013.51417705382 9643722.526833989
365 664.8740797353137 966.4074096679688 24013.59806549903 9643722.957238721
366 664.8733685321628 966.4066162109375 24013.72691832055 9643723.540408755
367 664.8726712504543 966.4058227539063 24013.84984398402 9643724.083541844
368 664.8718436762119 966.4049072265625 24013.99893329937 9643724.914206356
369 664.8710133493589 966.4039916992188 24014.15151079647 9643725.107602634
370 664.8702102447189 966.403076171875 24014.30398556223 9643725.241397727
371 664.8693173159328 966.402099609375 24014.46465357171 9643725.324771279
372 664.8683915141249 966.4010620117188 24014.62049407214 9643725.511659263
373 664.8674407604259 966.3999633789063 24014.7750476332 9643725.624114959
374 664.8665236436 966.3988647460938 24014.91783052636 9643725.788721358
375 664.8655765499823 966.3977661132813 24015.06498420019 9643725.948549844
376 664.8647841617143 966.3967895507813 24015.18975036236 9643725.971929522
377 664.8639801093235 966.3958740234375 24015.31966746677 9643725.923475046
378 664.8632030355674 966.3948974609375 24015.44328368882 9643725.831961228
379 664.862439795178 966.39404296875 24015.56575006808 9643725.672908254
380 664.8616620961586 966.3931274414063 24015.68898736885 9643725.487358067
381 664.8609924623992 966.3922729492188 24015.79732331948 9643725.437859034
382 664.8602750539019 966.3914184570313 24015.91575440913 9643725.33042503
383 664.8596884261989 966.3906860351563 24016.01491419301 9643725.143900789
384 664.8593497311585 966.3902587890625 24016.08459596356 9643725.071282858
385 664.8588102408664 966.3895874023438 24016.19612260408 9643725.072591294
386 664.8583130003294 966.3889770507813 24016.272417257 9643725.104880806
387 664.8578708461437 966.388427734375 24016.34751658803 9643725.423137402
388 664.857500235394 966.387939453125 24016.4121553823 9643725.616641395
389 664.8570883865106 966.3873901367188 24016.48374075001 9643726.75300589
390 664.8566588676495 966.3869018554688 24016.55767098022 9643727.919322016
391 664.8560908420704 966.38623046875 24016.65358126111 9643729.86766501
392 664.8555779929665 966.3856201171875 24016.74592120465 9643730.019581277
393 664.8549413580391 966.3849487304688 24016.86200592158 9643730.186692623
394 664.8543214167735 966.3842163085938 24016.97776782965 9643730.311913492
395 664.8536041894798 966.3834228515625 24017.11274577139 9643730.380011884
396 664.8529116129559 966.3826293945313 24017.2419040392 9643730.443282738
397 664.8521789453575 966.3818359375 24017.37456979538 9643730.511662597
398 664.8514342813386 966.3809814453125 24017.50306984996 9643730.579117633
399 664.8506823057093 966.380126953125 24017.62679074703 9643730.655012095
400 664.8499324808864 966.3792114257813 24017.74441111193 9643730.693149308
401 664.8492024743007 966.3783569335938 24017.85682413225 9643730.697044045
402 664.8485070332172 966.3775024414063 24017.96217541503 9643730.701175606
403 664.8479848347729 966.3768310546875 24018.04682350987 9643730.66809174
404 664.84757302174 966.3763427734375 24018.11631362307 9643730.681345072
405 664.8470731644165 966.375732421875 24018.20917127886 9643730.646335497
406 664.8466678937322 966.3751831054688 24018.26641010374 9643730.674381198
407 664.8462955613439 966.3746337890625 24018.32616478613 9643730.699107245
408 664.8459704340489 966.3742065429688 24018.37891033022 9643730.785993351
409 664.8456684312213 966.373779296875 24018.43009625673 9643730.848573461
410 664.8455941622567 966.3736572265625 24018.44851083467 9643730.978683354
411 664.8454196013289 966.3734130859375 24018.50181865183 9643731.164445397
412 664.8453192500822 966.3732299804688 24018.52883765541 9643731.362399438
413 664.8451253606504 966.3729858398438 24018.58171564107 9643731.512457808
