"report-file-0"
"Iteration" "cs-htc etc.."
("Iteration" "cs-htc" "cs-temp" "max-temp" "p-in")
1 -1.423033542232586 629.0853586957154 629.8729858398438 9721182.67232728
2 -0.3565449448694735 691.9938471673516 692.7293701171875 9731073.375239933
3 -0.2883894627675422 761.1932313600449 761.9512939453125 9742068.563936848
4 -0.6850002130174093 790.3790672681575 838.0951538085938 9750487.63101148
5 9663.127008598623 790.5052071065523 921.8531494140625 9758208.770732835
6 10474.48860352984 795.0196596241706 1013.986145019531 9765879.760540187
7 11618.20054579602 794.4520331278997 1056.421264648438 9773606.822965231
8 12525.91706401644 792.6893515725326 1080.3466796875 9778195.771119069
9 13518.78643961087 790.3190029431921 1089.9677734375 9780941.769625448
10 14203.31174232092 787.4164089969721 1095.306762695313 9782568.148817658
11 14838.666251196 783.7392419320969 1097.207275390625 9784078.832225366
12 15413.38789977134 779.1018498889414 1096.876098632813 9787093.034770716
13 15802.32253597709 774.9982480130319 1094.867309570313 9788466.61817674
14 16061.02869043315 771.2505683611256 1092.133422851563 9789537.411440773
15 16258.62917677232 767.8709337360025 1089.1162109375 9790506.723097159
16 16426.02548219324 764.7674351207567 1086.227783203125 9791454.075996717
17 16596.34399203071 762.1255026828341 1083.454345703125 9792684.899901669
18 16740.94770434079 759.6108159614415 1080.623291015625 9796949.564191824
19 16792.47492403504 758.2843814705626 1078.856323242188 9797538.922263734
20 16878.99358107122 756.7037602984936 1076.785400390625 9798297.806128526
21 16898.98834568205 755.78036008837 1075.577758789063 9798726.756310405
22 17000.38748068642 754.3814964623032 1073.870239257813 9800901.576624481
23 17025.016305119 753.7172211415672 1072.863037109375 9801158.519415751
24 17061.97675320426 753.0516757930042 1071.978637695313 9801264.302421924
25 17120.64145297022 752.1283101531718 1070.868896484375 9801374.400546722
26 17191.33107413537 751.2092628829411 1069.736328125 9801447.04961895
27 17227.66024281985 750.6375594034361 1068.9609375 9801728.739282792
28 17263.52098885307 750.0363817240751 1068.151123046875 9801839.955565725
29 17275.5878015824 749.6243151562091 1067.529418945313 9802030.286545549
